date : 2015-12-31
서암기계공업 100660 유동자산 45,569,206,222
서암기계공업 100660 현금및현금성자산 3,366,372,892
서암기계공업 100660 매출채권 5,820,580,996
서암기계공업 100660 재고자산 6,940,076,487
서암기계공업 100660 비유동자산 17,445,477,864
서암기계공업 100660 유형자산 16,674,120,344
서암기계공업 100660 무형자산 306,821,990
서암기계공업 100660 자산총계 63,014,684,086
서암기계공업 100660 유동부채 7,621,897,630
서암기계공업 100660 비유동부채 103,751,591
서암기계공업 100660 이연법인세부채 103,751,591
서암기계공업 100660 부채총계 7,725,649,221
서암기계공업 100660 자본금 6,300,000,000
서암기계공업 100660 기타포괄손익누계액 203,642,400
서암기계공업 100660 이익잉여금(결손금) 38,371,619,387
서암기계공업 100660 자본총계 55,289,034,865
서암기계공업 100660 자본과부채총계 63,014,684,086
date : 2016-03-31
서암기계공업 100660 유동자산 46,395,483,178
서암기계공업 100660 현금및현금성자산 3,250,637,989
서암기계공업 100660 매출채권 6,378,341,455
서암기계공업 100660 재고자산 7,202,373,606
서암기계공업 100660 비유동자산 17,353,727,304
서암기계공업 100660 유형자산 16,635,649,784
서암기계공업 100660 무형자산 306,821,990
서암기계공업 100660 자산총계 63,749,210,482
서암기계공업 100660 유동부채 8,691,649,865
서암기계공업 100660 비유동부채 63,642,095
서암기계공업 100660 이연법인세부채 63,642,095
서암기계공업 100660 부채총계 8,755,291,960
서암기계공업 100660 자본금 6,300,000,000
서암기계공업 100660 기타포괄손익누계액 187,683,600
서암기계공업 100660 이익잉여금(결손금) 38,092,461,844
서암기계공업 100660 자본총계 54,993,918,522
서암기계공업 100660 자본과부채총계 63,749,210,482
date : 2016-06-30
서암기계공업 100660 유동자산 46,744,752,547
서암기계공업 100660 현금및현금성자산 3,177,106,292
서암기계공업 100660 매출채권 6,663,369,807
서암기계공업 100660 재고자산 7,311,146,577
서암기계공업 100660 비유동자산 17,208,335,200
서암기계공업 100660 유형자산 16,484,773,436
서암기계공업 100660 무형자산 306,821,990
서암기계공업 100660 이연법인세자산 17,364,244
서암기계공업 100660 자산총계 63,953,087,747
서암기계공업 100660 유동부채 8,507,581,380
서암기계공업 100660 비유동부채 0
서암기계공업 100660 이연법인세부채 0
