date : 2015-12-31
이건창호 039020 유동자산 51,142,505,644
이건창호 039020 현금및현금성자산 3,043,364,125
이건창호 039020 매출채권 29,384,618,752
이건창호 039020 재고자산 9,576,133,227
이건창호 039020 비유동자산 153,618,220,122
이건창호 039020 유형자산 80,708,666,230
이건창호 039020 무형자산 1,574,801,822
이건창호 039020 자산총계 204,760,725,766
이건창호 039020 유동부채 94,880,929,602
이건창호 039020 단기차입금 55,004,682,914
이건창호 039020 비유동부채 28,280,392,019
이건창호 039020 장기차입금 7,579,524,303
이건창호 039020 이연법인세부채 7,304,699,186
이건창호 039020 부채총계 123,161,321,621
이건창호 039020 기타포괄손익누계액 8,649,255,410
이건창호 039020 자본총계 81,599,404,145
이건창호 039020 자본과부채총계 204,760,725,766
date : 2016-03-31
이건창호 039020 유동자산 45,572,330,904
이건창호 039020 현금및현금성자산 2,505,790,773
이건창호 039020 매출채권 25,115,054,469
이건창호 039020 재고자산 9,770,356,230
이건창호 039020 비유동자산 153,185,680,039
이건창호 039020 유형자산 80,649,857,924
이건창호 039020 무형자산 1,549,523,462
이건창호 039020 자산총계 198,758,010,943
이건창호 039020 유동부채 89,201,188,401
이건창호 039020 단기차입금 57,752,758,672
이건창호 039020 비유동부채 27,888,609,032
이건창호 039020 장기차입금 7,184,777,551
이건창호 039020 이연법인세부채 7,100,126,026
이건창호 039020 부채총계 117,089,797,433
이건창호 039020 기타포괄손익누계액 8,649,255,410
이건창호 039020 자본총계 81,668,213,510
이건창호 039020 자본과부채총계 198,758,010,943
date : 2016-06-30
이건창호 039020 유동자산 45,261,300,024
이건창호 039020 현금및현금성자산 2,150,487,916
이건창호 039020 매출채권 27,446,082,380
이건창호 039020 기타유동금융자산 114,525,143
이건창호 039020 재고자산 10,223,534,328
이건창호 039020 비유동자산 154,117,118,238
이건창호 039020 유형자산 81,840,152,785
이건창호 039020 무형자산 1,539,886,890
이건창호 039020 자산총계 199,378,418,262
이건창호 039020 유동부채 90,828,192,802
이건창호 039020 단기차입금 57,728,732,849
이건창호 039020 비유동부채 27,805,629,463
이건창호 039020 장기차입금 6,789,913,911
이건창호 039020 이연법인세부채 7,083,414,357
이건창호 039020 부채총계 118,633,822,265
