date : 2015-12-31
에코프로 086520 유동자산 63,897,250,205
에코프로 086520 현금및현금성자산 4,530,653,520
에코프로 086520 기타유동금융자산 1,863,368,875
에코프로 086520 매출채권 및
에코프로 086520 기타유동자산 2,617,281,366
에코프로 086520 재고자산 31,528,523,838
에코프로 086520 비유동자산 156,646,753,300
에코프로 086520 기타비유동금융자산 5,736,584,860
에코프로 086520 유형자산 118,626,198,804
에코프로 086520 무형자산 20,869,129,009
에코프로 086520 이연법인세자산 2,591,493,170
에코프로 086520 자산총계 220,544,003,505
에코프로 086520 유동부채 84,816,700,172
에코프로 086520 유동성장기차입금 69,906,826,709
에코프로 086520 당기법인세부채 154,327,713
에코프로 086520 비유동부채 33,894,926,260
에코프로 086520 부채총계 118,711,626,432
에코프로 086520 자본금 8,482,026,000
에코프로 086520 이익잉여금(결손금) 5,544,982,303
에코프로 086520 자본총계 101,832,377,073
에코프로 086520 자본과부채총계 220,544,003,505
date : 2016-03-31
에코프로 086520 유동자산 69,238,477,748
에코프로 086520 현금및현금성자산 1,626,468,638
에코프로 086520 기타유동금융자산 1,180,000,000
에코프로 086520 매출채권 및
에코프로 086520 기타유동자산 3,838,294,253
에코프로 086520 재고자산 30,926,029,650
에코프로 086520 비유동자산 159,277,455,630
에코프로 086520 기타비유동금융자산 5,574,558,860
에코프로 086520 유형자산 120,902,243,981
에코프로 086520 무형자산 20,952,702,511
에코프로 086520 이연법인세자산 2,591,493,170
에코프로 086520 자산총계 228,515,933,378
에코프로 086520 유동부채 90,429,210,101
에코프로 086520 유동성장기차입금 69,506,373,592
에코프로 086520 당기법인세부채 154,327,713
에코프로 086520 비유동부채 34,475,724,359
에코프로 086520 부채총계 124,904,934,460
에코프로 086520 자본금 8,482,026,000
에코프로 086520 이익잉여금(결손금) 7,325,730,798
에코프로 086520 자본총계 103,610,998,918
에코프로 086520 자본과부채총계 228,515,933,378
date : 2016-06-30
에코프로 086520 유동자산 62,700,907,324
에코프로 086520 현금및현금성자산 11,503,418,131
에코프로 086520 기타유동금융자산 12,800,925,908
에코프로 086520 매출채권 및
에코프로 086520 기타유동자산 584,899,769
에코프로 086520 재고자산 11,505,501,275
에코프로 086520 비유동자산 130,897,463,504
에코프로 086520 기타비유동금융자산 7,600,493,193
에코프로 086520 유형자산 36,118,277,547
에코프로 086520 무형자산 4,892,880,097
에코프로 086520 이연법인세자산 1,182,400,637
에코프로 086520 자산총계 193,598,370,828
에코프로 086520 유동부채 37,155,268,391
에코프로 086520 유동성장기차입금 15,627,261,996
에코프로 086520 당기법인세부채 102,513,403
에코프로 086520 비유동부채 40,348,342,477
에코프로 086520 부채총계 77,503,610,868
에코프로 086520 자본금 9,080,804,000
에코프로 086520 이익잉여금(결손금) 11,319,372,659
에코프로 086520 자본총계 116,094,759,960
에코프로 086520 자본과부채총계 193,598,370,828
date : 2016-09-30
에코프로 086520 유동자산 51,476,760,598
에코프로 086520 현금및현금성자산 1,273,895,981
에코프로 086520 기타유동금융자산 14,187,533,097
에코프로 086520 매출채권 및
에코프로 086520 기타유동자산 377,885,948
에코프로 086520 재고자산 11,647,932,182
에코프로 086520 비유동자산 130,719,152,625
에코프로 086520 기타비유동금융자산 8,096,593,193
에코프로 086520 유형자산 35,518,787,987
에코프로 086520 무형자산 4,854,849,127
에코프로 086520 이연법인세자산 1,182,400,637
에코프로 086520 자산총계 182,195,913,223
에코프로 086520 유동부채 33,549,233,774
에코프로 086520 유동성장기차입금 15,520,000,000
에코프로 086520 당기법인세부채 102,513,403
에코프로 086520 비유동부채 23,518,308,362
에코프로 086520 부채총계 57,067,542,136
에코프로 086520 자본금 9,631,823,500
에코프로 086520 이익잉여금(결손금) 11,465,591,023
에코프로 086520 자본총계 125,128,371,087
에코프로 086520 자본과부채총계 182,195,913,223
date : 2016-12-31
에코프로 086520 유동자산 43,746,050,184
에코프로 086520 현금및현금성자산 15,805,426,879
에코프로 086520 기타유동금융자산 3,555,261,333
에코프로 086520 매출채권 및
에코프로 086520 기타유동자산 760,639,412
에코프로 086520 재고자산 12,789,445,817
에코프로 086520 비유동자산 149,241,600,520
에코프로 086520 기타비유동금융자산 9,680,368,301
