date : 2015-12-31
이랜텍 054210 유동자산 134,153,580,690
이랜텍 054210 현금및현금성자산 8,421,704,870
이랜텍 054210 매출채권 및
이랜텍 054210 기타유동금융자산 6,745,046,787
이랜텍 054210 재고자산 3,961,834,923
이랜텍 054210 비유동자산 103,185,513,158
이랜텍 054210 기타비유동금융자산 4,444,250,510
이랜텍 054210 장기금융상품 1,124,155,518
이랜텍 054210 유형자산 32,781,082,282
이랜텍 054210 무형자산 1,133,244,709
이랜텍 054210 이연법인세자산 4,604,699,895
이랜텍 054210 자산총계 237,339,093,848
이랜텍 054210 유동부채 100,414,185,343
이랜텍 054210 단기매입채무 14,281,983,519
이랜텍 054210 단기차입금 76,940,294,003
이랜텍 054210 당기법인세부채 1,607,230,042
이랜텍 054210 유동성장기차입금 3,888,912,820
이랜텍 054210 비유동부채 12,914,885,623
이랜텍 054210 장기차입금 7,831,087,180
이랜텍 054210 기타비유동금융부채 653,006,789
이랜텍 054210 부채총계 113,329,070,966
이랜텍 054210 자본금 8,043,530,500
이랜텍 054210 이익잉여금(결손금) 84,945,637,714
이랜텍 054210 자본총계 124,010,022,882
이랜텍 054210 자본과부채총계 237,339,093,848
date : 2016-03-31
이랜텍 054210 유동자산 124,275,650,223
이랜텍 054210 현금및현금성자산 5,858,072,414
이랜텍 054210 매출채권 및
이랜텍 054210 기타유동금융자산 7,331,943,625
이랜텍 054210 재고자산 3,837,144,590
이랜텍 054210 비유동자산 105,852,099,789
이랜텍 054210 기타비유동금융자산 7,946,635,250
이랜텍 054210 장기금융상품 1,155,540,258
이랜텍 054210 유형자산 31,842,501,449
이랜텍 054210 무형자산 1,090,984,411
이랜텍 054210 이연법인세자산 4,650,058,353
이랜텍 054210 자산총계 230,127,750,012
이랜텍 054210 유동부채 88,893,196,673
이랜텍 054210 단기매입채무 13,166,300,277
이랜텍 054210 단기차입금 64,658,254,546
이랜텍 054210 당기법인세부채 1,077,909,214
이랜텍 054210 유동성장기차입금 4,404,270,630
이랜텍 054210 비유동부채 15,255,885,664
