date : 2015-12-31
KNN 058400 유동자산 42,319,031,049
KNN 058400 현금및현금성자산 7,241,987,760
KNN 058400 재고자산 34,120,600
KNN 058400 기타유동자산 1,085,791,712
KNN 058400 비유동자산 146,688,926,618
KNN 058400 장기금융상품 2,000,000
KNN 058400 유형자산 86,472,138,511
KNN 058400 무형자산 965,667,940
KNN 058400 이연법인세자산 1,354,365,632
KNN 058400 자산총계 189,007,957,667
KNN 058400 유동부채 11,230,674,872
KNN 058400 당기법인세부채 961,683,942
KNN 058400 기타유동부채 3,247,761,810
KNN 058400 비유동부채 3,143,000,000
KNN 058400 부채총계 14,373,674,872
KNN 058400 자본금 66,214,860,000
KNN 058400 이익잉여금(결손금) 97,050,207,703
KNN 058400 자본총계 174,634,282,795
KNN 058400 자본과부채총계 189,007,957,667
date : 2016-03-31
KNN 058400 유동자산 52,404,100,925
KNN 058400 현금및현금성자산 13,308,840,875
KNN 058400 재고자산 52,272,204
KNN 058400 기타유동자산 1,350,961,941
KNN 058400 비유동자산 135,646,405,655
KNN 058400 장기금융상품 2,000,000
KNN 058400 유형자산 86,354,444,142
KNN 058400 무형자산 965,551,428
KNN 058400 이연법인세자산 1,354,365,632
KNN 058400 자산총계 188,050,506,580
KNN 058400 유동부채 12,601,243,176
KNN 058400 당기법인세부채 729,037,356
KNN 058400 기타유동부채 7,298,881,143
KNN 058400 비유동부채 3,203,000,000
KNN 058400 부채총계 15,804,243,176
KNN 058400 자본금 66,214,860,000
KNN 058400 이익잉여금(결손금) 94,827,308,664
KNN 058400 자본총계 172,246,263,404
KNN 058400 자본과부채총계 188,050,506,580
date : 2016-06-30
KNN 058400 유동자산 40,115,720,206
KNN 058400 현금및현금성자산 11,951,888,200
KNN 058400 재고자산 48,547,782
KNN 058400 기타유동자산 808,273,749
KNN 058400 비유동자산 148,950,429,535
KNN 058400 장기금융상품 2,000,000
KNN 058400 유형자산 86,425,837,141
KNN 058400 무형자산 965,499,572
KNN 058400 이연법인세자산 1,177,120,943
KNN 058400 자산총계 189,066,149,741
KNN 058400 유동부채 8,856,568,248
KNN 058400 당기법인세부채 1,271,516,690
KNN 058400 기타유동부채 2,473,420,774
KNN 058400 비유동부채 3,203,000,000
KNN 058400 부채총계 12,059,568,248
KNN 058400 자본금 66,214,860,000
KNN 058400 이익잉여금(결손금) 98,563,159,734
KNN 058400 자본총계 177,006,581,493
KNN 058400 자본과부채총계 189,066,149,741
date : 2016-09-30
KNN 058400 유동자산 42,630,103,223
KNN 058400 현금및현금성자산 14,295,355,470
KNN 058400 재고자산 36,629,850
KNN 058400 기타유동자산 2,188,684,823
KNN 058400 비유동자산 148,180,284,391
KNN 058400 장기금융상품 2,000,000
KNN 058400 유형자산 85,588,544,480
KNN 058400 무형자산 965,447,716
KNN 058400 이연법인세자산 1,300,680,408
KNN 058400 자산총계 190,810,387,614
KNN 058400 유동부채 10,717,747,832
KNN 058400 당기법인세부채 611,172,931
KNN 058400 기타유동부채 4,357,973,629
KNN 058400 비유동부채 3,263,000,000
KNN 058400 부채총계 13,980,747,832
KNN 058400 자본금 66,214,860,000
KNN 058400 이익잉여금(결손금) 98,667,973,315
KNN 058400 자본총계 176,829,639,782
KNN 058400 자본과부채총계 190,810,387,614
date : 2016-12-31
KNN 058400 유동자산 45,397,555,275
KNN 058400 현금및현금성자산 10,528,064,683
KNN 058400 재고자산 35,678,413
KNN 058400 기타유동자산 83,056,392
KNN 058400 비유동자산 151,793,992,475
KNN 058400 장기금융상품 2,000,000
KNN 058400 유형자산 79,094,663,659
KNN 058400 무형자산 965,395,860
KNN 058400 이연법인세자산 1,524,101,270
KNN 058400 자산총계 197,191,547,750
KNN 058400 유동부채 16,218,080,117
KNN 058400 당기법인세부채 1,105,856,452
KNN 058400 기타유동부채 4,095,911,174
KNN 058400 비유동부채 3,243,000,000
KNN 058400 부채총계 19,461,080,117
KNN 058400 자본금 66,214,860,000
KNN 058400 이익잉여금(결손금) 100,482,774,432
KNN 058400 자본총계 177,730,467,633
KNN 058400 자본과부채총계 197,191,547,750
date : 2017-03-31
KNN 058400 유동자산 35,756,592,851
KNN 058400 현금및현금성자산 10,619,020,411
KNN 058400 재고자산 34,276,055
KNN 058400 기타유동자산 156,833,722
KNN 058400 비유동자산 153,393,283,261
KNN 058400 장기금융상품 2,000,000
KNN 058400 유형자산 78,083,124,500
KNN 058400 무형자산 965,344,004
KNN 058400 이연법인세자산 1,524,101,270
KNN 058400 자산총계 189,149,876,112
KNN 058400 유동부채 8,399,131,011
KNN 058400 당기법인세부채 965,610,652
KNN 058400 기타유동부채 2,764,884,381
KNN 058400 비유동부채 3,393,000,000
KNN 058400 부채총계 11,792,131,011
KNN 058400 자본금 66,214,860,000
KNN 058400 이익잉여금(결손금) 100,041,306,183
KNN 058400 자본총계 177,357,745,101
KNN 058400 자본과부채총계 189,149,876,112
date : 2017-06-30
KNN 058400 유동자산 43,470,180,833
KNN 058400 현금및현금성자산 16,438,523,304
KNN 058400 재고자산 27,091,575
KNN 058400 기타유동자산 439,337,974
KNN 058400 비유동자산 153,185,205,901
KNN 058400 장기금융상품 2,000,000
KNN 058400 유형자산 77,223,159,196
KNN 058400 무형자산 965,292,148
KNN 058400 이연법인세자산 1,558,972,163
KNN 058400 자산총계 196,655,386,734
KNN 058400 유동부채 10,734,712,880
KNN 058400 당기법인세부채 1,855,463,721
KNN 058400 기타유동부채 4,381,769,774
KNN 058400 비유동부채 3,343,000,000
KNN 058400 부채총계 14,077,712,880
KNN 058400 자본금 66,214,860,000
KNN 058400 이익잉여금(결손금) 105,311,157,088
KNN 058400 자본총계 182,577,673,854
KNN 058400 자본과부채총계 196,655,386,734
date : 2017-09-30
KNN 058400 유동자산 51,985,578,797
KNN 058400 현금및현금성자산 11,201,126,504
KNN 058400 재고자산 20,362,767
KNN 058400 기타유동자산 1,495,924,051
KNN 058400 비유동자산 152,499,388,480
KNN 058400 장기금융상품 2,000,000
KNN 058400 유형자산 76,352,063,697
KNN 058400 무형자산 946,373,402
KNN 058400 이연법인세자산 1,558,972,163
KNN 058400 자산총계 204,484,967,277
KNN 058400 유동부채 16,392,961,125
KNN 058400 당기법인세부채 1,668,536,001
KNN 058400 기타유동부채 5,720,748,869
KNN 058400 비유동부채 3,231,000,000
KNN 058400 부채총계 19,623,961,125
KNN 058400 자본금 66,214,860,000
KNN 058400 자본총계 184,861,006,152
KNN 058400 자본과부채총계 204,484,967,277
date : 2017-12-31
KNN 058400 유동자산 45,101,173,256
KNN 058400 현금및현금성자산 6,977,831,600
KNN 058400 재고자산 13,271,143
KNN 058400 기타유동자산 190,380,293
KNN 058400 비유동자산 156,405,407,033
KNN 058400 장기금융상품 2,000,000
KNN 058400 유형자산 77,063,841,725
KNN 058400 무형자산 946,321,546
KNN 058400 이연법인세자산 1,726,268,016
KNN 058400 자산총계 201,506,580,289
KNN 058400 유동부채 13,558,202,402
KNN 058400 당기법인세부채 1,926,168,569
KNN 058400 기타유동부채 3,030,144,872
KNN 058400 비유동부채 3,281,000,000
KNN 058400 부채총계 16,839,202,402
KNN 058400 자본금 66,214,860,000
KNN 058400 자본총계 184,667,377,887
KNN 058400 자본과부채총계 201,506,580,289
date : 2018-03-31
KNN 058400 유동자산 38,344,619,015
KNN 058400 현금및현금성자산 4,516,303,122
KNN 058400 재고자산 0
KNN 058400 기타유동자산 167,460,475
KNN 058400 비유동자산 156,282,071,903
KNN 058400 장기금융상품 2,000,000
KNN 058400 유형자산 76,820,716,588
KNN 058400 무형자산 945,069,990
KNN 058400 이연법인세자산 1,845,836,163
KNN 058400 자산총계 194,626,690,918
KNN 058400 유동부채 8,757,582,464
KNN 058400 당기법인세부채 2,253,946,765
KNN 058400 기타유동부채 2,022,919,928
KNN 058400 비유동부채 3,481,000,000
KNN 058400 부채총계 12,238,582,464
