date : 2015-12-31
한진중공업홀딩스 003480 유동자산 32,008,000,000
한진중공업홀딩스 003480 현금및현금성자산 19,553,000,000
한진중공업홀딩스 003480 기타유동자산 9,362,000,000
한진중공업홀딩스 003480 비유동자산 848,773,000,000
한진중공업홀딩스 003480 유형자산 163,000,000
한진중공업홀딩스 003480 무형자산 433,000,000
한진중공업홀딩스 003480 기타비유동자산 94,000,000
한진중공업홀딩스 003480 자산총계 880,781,000,000
한진중공업홀딩스 003480 유동부채 62,905,000,000
한진중공업홀딩스 003480 단기차입금 25,000,000,000
한진중공업홀딩스 003480 당기법인세부채 325,000,000
한진중공업홀딩스 003480 비유동부채 4,007,000,000
한진중공업홀딩스 003480 이연법인세부채 82,000,000
한진중공업홀딩스 003480 부채총계 66,912,000,000
한진중공업홀딩스 003480 자본금 155,149,000,000
한진중공업홀딩스 003480 이익잉여금(결손금) -51,654,000,000
한진중공업홀딩스 003480 자본총계 813,869,000,000
date : 2016-03-31
한진중공업홀딩스 003480 유동자산 37,251,000,000
한진중공업홀딩스 003480 현금및현금성자산 23,929,000,000
한진중공업홀딩스 003480 기타유동자산 9,351,000,000
한진중공업홀딩스 003480 비유동자산 848,668,000,000
한진중공업홀딩스 003480 유형자산 163,000,000
한진중공업홀딩스 003480 무형자산 428,000,000
한진중공업홀딩스 003480 이연법인세자산 47,000,000
한진중공업홀딩스 003480 기타비유동자산 45,000,000
한진중공업홀딩스 003480 자산총계 885,919,000,000
한진중공업홀딩스 003480 유동부채 63,380,000,000
한진중공업홀딩스 003480 단기차입금 25,000,000,000
한진중공업홀딩스 003480 당기법인세부채 203,000,000
한진중공업홀딩스 003480 비유동부채 4,012,000,000
한진중공업홀딩스 003480 이연법인세부채 82,000,000
한진중공업홀딩스 003480 부채총계 67,392,000,000
한진중공업홀딩스 003480 자본금 155,149,000,000
한진중공업홀딩스 003480 이익잉여금(결손금) 4,658,000,000
한진중공업홀딩스 003480 자본총계 818,527,000,000
date : 2016-06-30
한진중공업홀딩스 003480 유동자산 9,252,000,000
한진중공업홀딩스 003480 현금및현금성자산 6,853,000,000
한진중공업홀딩스 003480 기타유동자산 3,000,000
한진중공업홀딩스 003480 비유동자산 820,594,000,000
한진중공업홀딩스 003480 유형자산 163,000,000
한진중공업홀딩스 003480 무형자산 423,000,000
한진중공업홀딩스 003480 이연법인세자산 260,000,000
한진중공업홀딩스 003480 기타비유동자산 22,000,000
한진중공업홀딩스 003480 자산총계 829,846,000,000
한진중공업홀딩스 003480 유동부채 36,380,000,000
한진중공업홀딩스 003480 단기차입금 25,000,000,000
한진중공업홀딩스 003480 당기법인세부채 238,000,000
한진중공업홀딩스 003480 비유동부채 4,060,000,000
한진중공업홀딩스 003480 이연법인세부채 82,000,000
한진중공업홀딩스 003480 부채총계 40,440,000,000
한진중공업홀딩스 003480 자본금 155,149,000,000
한진중공업홀딩스 003480 이익잉여금(결손금) -24,377,000,000
한진중공업홀딩스 003480 자본총계 789,406,000,000
date : 2016-09-30
한진중공업홀딩스 003480 유동자산 143,880,000,000
한진중공업홀딩스 003480 현금및현금성자산 4,249,000,000
한진중공업홀딩스 003480 기타유동자산 3,000,000
한진중공업홀딩스 003480 비유동자산 668,452,000,000
한진중공업홀딩스 003480 유형자산 163,000,000
한진중공업홀딩스 003480 무형자산 419,000,000
한진중공업홀딩스 003480 이연법인세자산 288,000,000
한진중공업홀딩스 003480 기타비유동자산 94,000,000
한진중공업홀딩스 003480 자산총계 812,332,000,000
한진중공업홀딩스 003480 유동부채 35,812,000,000
한진중공업홀딩스 003480 단기차입금 25,000,000,000
한진중공업홀딩스 003480 당기법인세부채 51,000,000
한진중공업홀딩스 003480 비유동부채 2,492,000,000
한진중공업홀딩스 003480 이연법인세부채 0
한진중공업홀딩스 003480 부채총계 38,304,000,000
한진중공업홀딩스 003480 자본금 155,149,000,000
한진중공업홀딩스 003480 이익잉여금(결손금) -39,755,000,000
한진중공업홀딩스 003480 자본총계 774,028,000,000
date : 2016-12-31
한진중공업홀딩스 003480 유동자산 166,375,000,000
한진중공업홀딩스 003480 현금및현금성자산 7,764,000,000
한진중공업홀딩스 003480 기타유동자산 12,000,000
한진중공업홀딩스 003480 비유동자산 271,382,000,000
한진중공업홀딩스 003480 유형자산 163,000,000
한진중공업홀딩스 003480 무형자산 415,000,000
한진중공업홀딩스 003480 이연법인세자산 2,618,000,000
한진중공업홀딩스 003480 기타비유동자산 94,000,000
한진중공업홀딩스 003480 자산총계 437,757,000,000
한진중공업홀딩스 003480 유동부채 38,895,000,000
한진중공업홀딩스 003480 단기차입금 25,000,000,000
한진중공업홀딩스 003480 당기법인세부채 29,000,000
한진중공업홀딩스 003480 비유동부채 1,734,000,000
한진중공업홀딩스 003480 이연법인세부채 0
한진중공업홀딩스 003480 부채총계 40,629,000,000
한진중공업홀딩스 003480 자본금 155,149,000,000
한진중공업홀딩스 003480 이익잉여금(결손금) -416,655,000,000
한진중공업홀딩스 003480 자본총계 397,128,000,000
date : 2017-03-31
한진중공업홀딩스 003480 유동자산 181,929,000,000
한진중공업홀딩스 003480 현금및현금성자산 22,299,000,000
한진중공업홀딩스 003480 기타유동자산 90,000,000
한진중공업홀딩스 003480 비유동자산 274,623,000,000
