date : 2015-12-31
아바텍 149950 유동자산 61,542,829,024
아바텍 149950 현금및현금성자산 39,688,506,737
아바텍 149950 매출채권 및
아바텍 149950 매출채권 6,537,526,436
아바텍 149950 재고자산 1,957,310,437
아바텍 149950 비유동자산 68,003,808,270
아바텍 149950 장기금융상품 1,564,934,056
아바텍 149950 유형자산 61,362,889,758
아바텍 149950 무형자산 960,651,042
아바텍 149950 자산총계 129,546,637,294
아바텍 149950 유동부채 9,924,599,461
아바텍 149950 단기차입금 2,000,000,000
아바텍 149950 당기법인세부채 2,575,026,167
아바텍 149950 비유동부채 10,115,957
아바텍 149950 이연법인세부채 10,115,957
아바텍 149950 부채총계 9,934,715,418
아바텍 149950 자본금 8,153,750,000
아바텍 149950 자본금 8,153,750,000
아바텍 149950 자본잉여금 33,216,466,150
아바텍 149950 자본조정 -8,623,225,409
아바텍 149950 자본총계 119,611,921,876
아바텍 149950 자본과부채총계 129,546,637,294
date : 2016-03-31
아바텍 149950 유동자산 58,607,862,291
아바텍 149950 현금및현금성자산 34,821,346,817
아바텍 149950 매출채권 및
아바텍 149950 매출채권 10,005,426,474
아바텍 149950 재고자산 1,208,027,703
아바텍 149950 비유동자산 69,568,693,187
아바텍 149950 장기금융상품 1,262,582,305
아바텍 149950 유형자산 63,478,105,326
아바텍 149950 무형자산 959,672,142
아바텍 149950 자산총계 128,176,555,478
아바텍 149950 유동부채 11,651,030,610
아바텍 149950 단기차입금 2,000,000,000
아바텍 149950 당기법인세부채 1,827,560,177
아바텍 149950 비유동부채 26,764,257
아바텍 149950 이연법인세부채 26,764,257
아바텍 149950 부채총계 11,677,794,867
아바텍 149950 자본금 8,153,750,000
아바텍 149950 자본금 8,153,750,000
아바텍 149950 자본잉여금 33,216,466,150
아바텍 149950 자본조정 -13,564,059,998
아바텍 149950 자본총계 116,498,760,611
아바텍 149950 자본과부채총계 128,176,555,478
date : 2016-06-30
아바텍 149950 유동자산 57,049,469,531
아바텍 149950 현금및현금성자산 37,952,754,284
아바텍 149950 매출채권 4,332,336,922
아바텍 149950 재고자산 2,128,700,581
아바텍 149950 비유동자산 66,885,543,655
아바텍 149950 장기금융상품 961,943,251
아바텍 149950 유형자산 61,426,932,795
아바텍 149950 무형자산 958,726,647
아바텍 149950 기타비유동자산 879,832,710
아바텍 149950 이연법인세자산 200,202,710
아바텍 149950 자산총계 123,935,013,186
아바텍 149950 유동부채 6,398,034,174
아바텍 149950 단기차입금 2,000,000,000
아바텍 149950 비유동부채 10,115,957
아바텍 149950 이연법인세부채 10,115,957
아바텍 149950 부채총계 6,398,034,174
