date : 2015-12-31
오스템 031510 유동자산 103,829,008,273
오스템 031510 현금및현금성자산 3,472,613,797
오스템 031510 매출채권 및
오스템 031510 재고자산 10,920,065,699
오스템 031510 기타유동금융자산 211,109,336
오스템 031510 비유동자산 160,051,962,718
오스템 031510 기타비유동금융자산 1,149,974,790
오스템 031510 유형자산 107,304,155,739
오스템 031510 무형자산 731,577,021
오스템 031510 이연법인세자산 80,571,550
오스템 031510 자산총계 263,880,970,991
오스템 031510 유동부채 90,857,621,809
오스템 031510 단기차입금 36,952,639,770
오스템 031510 유동성장기차입금 17,215,680,000
오스템 031510 당기법인세부채 1,213,924,562
오스템 031510 기타유동금융부채 582,884,187
오스템 031510 비유동부채 62,661,138,937
오스템 031510 장기차입금 49,637,530,000
오스템 031510 이연법인세부채 0
오스템 031510 부채총계 153,518,760,746
오스템 031510 자본금 13,000,000,000
오스템 031510 자본잉여금 18,587,765,038
오스템 031510 자본조정 -4,066,113,574
오스템 031510 기타포괄손익누계액 4,656,356,813
오스템 031510 이익잉여금(결손금) 78,184,201,968
오스템 031510 자본총계 110,362,210,245
오스템 031510 자본과부채총계 263,880,970,991
date : 2016-03-31
오스템 031510 유동자산 97,632,109,519
오스템 031510 현금및현금성자산 9,399,028,400
오스템 031510 매출채권 및
오스템 031510 재고자산 10,401,672,630
오스템 031510 기타유동금융자산 619,175,280
오스템 031510 비유동자산 166,443,759,577
오스템 031510 기타비유동금융자산 1,254,482,904
오스템 031510 유형자산 106,117,325,943
오스템 031510 무형자산 1,367,071,505
오스템 031510 이연법인세자산 314,035,607
오스템 031510 자산총계 264,075,869,096
오스템 031510 유동부채 84,498,499,273
오스템 031510 단기차입금 32,730,139,770
오스템 031510 유동성장기차입금 14,200,875,000
오스템 031510 당기법인세부채 963,766,316
오스템 031510 기타유동금융부채 204,227,754
오스템 031510 비유동부채 68,476,393,302
오스템 031510 장기차입금 54,719,865,000
오스템 031510 이연법인세부채 0
오스템 031510 부채총계 152,974,892,575
오스템 031510 자본금 13,000,000,000
오스템 031510 자본잉여금 18,587,765,038
오스템 031510 자본조정 78,950,401,648
오스템 031510 기타포괄손익누계액 -4,066,113,574
오스템 031510 이익잉여금(결손금) 4,628,923,409
오스템 031510 자본총계 111,100,976,521
오스템 031510 자본과부채총계 264,075,869,096
date : 2016-06-30
오스템 031510 유동자산 95,940,830,839
오스템 031510 현금및현금성자산 21,396,242,946
오스템 031510 매출채권 및
오스템 031510 재고자산 10,202,548,658
오스템 031510 기타유동금융자산 853,247,941
오스템 031510 비유동자산 159,234,844,047
오스템 031510 기타비유동금융자산 662,953,133
오스템 031510 유형자산 99,264,555,794
오스템 031510 무형자산 1,380,531,455
오스템 031510 이연법인세자산 650,960,047
오스템 031510 자산총계 255,175,674,886
오스템 031510 유동부채 85,459,502,174
오스템 031510 단기차입금 31,041,150,000
오스템 031510 유동성장기차입금 13,528,009,000
오스템 031510 당기법인세부채 1,152,379,905
오스템 031510 기타유동금융부채 0
오스템 031510 비유동부채 56,026,635,595
오스템 031510 장기차입금 49,775,851,000
오스템 031510 이연법인세부채 0
오스템 031510 부채총계 141,486,137,769
오스템 031510 자본금 13,000,000,000
오스템 031510 자본잉여금 18,587,765,038
오스템 031510 자본조정 -4,066,113,574
오스템 031510 기타포괄손익누계액 4,576,217,490
오스템 031510 이익잉여금(결손금) 81,591,668,163
오스템 031510 자본총계 113,689,537,117
오스템 031510 자본과부채총계 255,175,674,886
date : 2016-09-30
오스템 031510 유동자산 85,280,435,842
오스템 031510 현금및현금성자산 13,948,758,671
오스템 031510 매출채권 및
오스템 031510 재고자산 10,239,094,307
오스템 031510 기타유동금융자산 774,365,010
오스템 031510 비유동자산 163,047,068,314
오스템 031510 기타비유동금융자산 4,383,082,603
오스템 031510 유형자산 97,067,501,054
오스템 031510 무형자산 1,437,686,405
오스템 031510 이연법인세자산 872,954,634
오스템 031510 자산총계 248,327,504,156
오스템 031510 유동부채 84,443,020,563
오스템 031510 단기차입금 42,850,000,000
오스템 031510 유동성장기차입금 10,134,351,000
오스템 031510 당기법인세부채 0
오스템 031510 기타유동금융부채 0
오스템 031510 비유동부채 46,345,449,247
오스템 031510 장기차입금 39,452,909,000
오스템 031510 이연법인세부채 0
오스템 031510 부채총계 130,788,469,810
오스템 031510 자본금 13,000,000,000
오스템 031510 자본잉여금 19,550,637,158
오스템 031510 자본조정 -1,338,805,683
오스템 031510 기타포괄손익누계액 4,598,433,613
오스템 031510 이익잉여금(결손금) 81,728,769,258
오스템 031510 자본총계 117,539,034,346
오스템 031510 자본과부채총계 248,327,504,156
date : 2016-12-31
오스템 031510 유동자산 79,971,971,792
오스템 031510 현금및현금성자산 15,707,644,195
오스템 031510 매출채권 및
오스템 031510 재고자산 9,114,900,174
오스템 031510 기타유동금융자산 350,980,010
오스템 031510 비유동자산 158,202,315,322
오스템 031510 기타비유동금융자산 1,915,097,485
오스템 031510 유형자산 95,414,001,570
오스템 031510 무형자산 1,381,241,355
오스템 031510 이연법인세자산 80,571,550
오스템 031510 자산총계 238,174,287,114
오스템 031510 유동부채 93,103,146,136
오스템 031510 단기차입금 31,800,000,000
오스템 031510 유동성장기차입금 26,035,772,500
오스템 031510 당기법인세부채 1,379,236,641
오스템 031510 기타유동금융부채 168,862,215
오스템 031510 비유동부채 23,233,320,678
오스템 031510 장기차입금 20,397,412,500
오스템 031510 이연법인세부채 98,329,070
오스템 031510 부채총계 116,336,466,814
오스템 031510 자본금 13,000,000,000
오스템 031510 자본잉여금 19,665,651,663
오스템 031510 자본조정 -1,757,839,493
오스템 031510 기타포괄손익누계액 5,131,491,800
오스템 031510 이익잉여금(결손금) 85,798,516,330
오스템 031510 자본총계 121,837,820,300
오스템 031510 자본과부채총계 238,174,287,114
date : 2017-03-31
오스템 031510 유동자산 85,614,039,186
오스템 031510 현금및현금성자산 6,973,438,790
오스템 031510 매출채권 및
오스템 031510 재고자산 10,487,747,903
오스템 031510 기타유동금융자산 9,118,171,215
오스템 031510 비유동자산 157,347,077,005
오스템 031510 기타비유동금융자산 1,986,200,075
오스템 031510 유형자산 93,968,749,331
오스템 031510 무형자산 1,327,129,638
오스템 031510 이연법인세자산 348,023,049
오스템 031510 자산총계 242,961,116,191
오스템 031510 유동부채 101,191,147,492
오스템 031510 단기차입금 41,400,000,000
오스템 031510 유동성장기차입금 27,147,398,000
오스템 031510 당기법인세부채 743,485,651
오스템 031510 기타유동금융부채 126,499,075
오스템 031510 비유동부채 20,815,871,145
오스템 031510 장기차입금 17,279,538,000
오스템 031510 이연법인세부채 98,329,070
오스템 031510 부채총계 122,007,018,637
오스템 031510 자본금 13,000,000,000
오스템 031510 자본잉여금 19,665,651,663
오스템 031510 자본조정 -1,757,839,493
오스템 031510 기타포괄손익누계액 5,149,783,807
오스템 031510 이익잉여금(결손금) 84,896,501,577
오스템 031510 자본총계 120,954,097,554
오스템 031510 자본과부채총계 242,961,116,191
date : 2017-06-30
오스템 031510 유동자산 87,997,105,203
오스템 031510 현금및현금성자산 13,963,570,044
오스템 031510 매출채권 및
