date : 2015-12-31
토비스 051360 유동자산 133,304,104,861
토비스 051360 현금및현금성자산 13,575,549,030
토비스 051360 매출채권 66,231,126,773
토비스 051360 재고자산 42,293,830,056
토비스 051360 기타유동금융자산 2,029,204,486
토비스 051360 비유동자산 78,085,015,443
토비스 051360 장기금융상품 3,710,889,153
토비스 051360 유형자산 46,623,359,761
토비스 051360 무형자산 6,292,465,278
토비스 051360 기타비유동금융자산 1,238,456,369
토비스 051360 자산총계 211,389,120,304
토비스 051360 유동부채 61,776,476,545
토비스 051360 단기차입금 20,408,000,000
토비스 051360 유동성장기차입금 120,000,000
토비스 051360 당기법인세부채 3,625,231,770
토비스 051360 기타유동금융부채 5,462,461,406
토비스 051360 비유동부채 2,193,529,072
토비스 051360 장기차입금 880,000,000
토비스 051360 이연법인세부채 235,253,183
토비스 051360 부채총계 63,970,005,617
토비스 051360 이익잉여금(결손금) 98,914,149,600
토비스 051360 자본총계 147,419,114,687
토비스 051360 자본과부채총계 211,389,120,304
date : 2016-03-31
토비스 051360 유동자산 137,705,975,776
토비스 051360 현금및현금성자산 10,527,261,975
토비스 051360 매출채권 69,780,997,161
토비스 051360 재고자산 42,720,178,375
토비스 051360 기타유동금융자산 1,896,706,453
토비스 051360 비유동자산 76,906,844,503
토비스 051360 장기금융상품 3,959,583,843
토비스 051360 유형자산 45,375,516,729
토비스 051360 무형자산 6,435,290,930
토비스 051360 기타비유동금융자산 1,266,134,369
토비스 051360 자산총계 214,612,820,279
토비스 051360 유동부채 65,521,198,391
토비스 051360 단기차입금 21,109,050,000
토비스 051360 유동성장기차입금 120,000,000
토비스 051360 당기법인세부채 3,811,320,210
토비스 051360 기타유동금융부채 733,943,518
토비스 051360 비유동부채 2,608,138,411
토비스 051360 장기차입금 880,000,000
토비스 051360 이연법인세부채 235,253,183
토비스 051360 부채총계 68,129,336,802
토비스 051360 이익잉여금(결손금) 100,552,639,980
토비스 051360 자본총계 146,483,483,477
토비스 051360 자본과부채총계 214,612,820,279
date : 2016-06-30
토비스 051360 유동자산 168,451,502,463
토비스 051360 현금및현금성자산 16,240,373,033
토비스 051360 매출채권 76,767,693,810
토비스 051360 재고자산 49,337,053,531
토비스 051360 기타유동금융자산 2,275,903,504
토비스 051360 비유동자산 81,384,811,758
토비스 051360 장기금융상품 4,231,913,096
토비스 051360 유형자산 47,462,672,164
토비스 051360 무형자산 6,377,550,892
토비스 051360 기타비유동금융자산 1,556,134,369
토비스 051360 자산총계 249,836,314,221
토비스 051360 유동부채 95,063,359,580
토비스 051360 단기차입금 32,345,193,044
토비스 051360 유동성장기차입금 360,000,000
토비스 051360 당기법인세부채 3,418,454,702
토비스 051360 기타유동금융부채 544,521,716
토비스 051360 비유동부채 3,145,684,412
토비스 051360 장기차입금 640,000,000
토비스 051360 이연법인세부채 569,662,880
토비스 051360 부채총계 98,209,043,992
토비스 051360 이익잉여금(결손금) 106,449,123,102
토비스 051360 자본총계 151,627,270,229
토비스 051360 자본과부채총계 249,836,314,221
date : 2016-09-30
토비스 051360 유동자산 184,502,298,775
토비스 051360 현금및현금성자산 13,297,473,583
토비스 051360 매출채권 79,519,948,219
토비스 051360 재고자산 61,147,029,114
토비스 051360 기타유동금융자산 2,911,430,571
토비스 051360 비유동자산 86,195,126,674
토비스 051360 장기금융상품 4,480,607,786
토비스 051360 유형자산 51,915,508,189
토비스 051360 무형자산 6,332,186,197
토비스 051360 기타비유동금융자산 1,553,723,369
토비스 051360 자산총계 270,697,425,449
토비스 051360 유동부채 110,335,325,910
토비스 051360 단기차입금 32,226,385,120
토비스 051360 유동성장기차입금 480,000,000
토비스 051360 당기법인세부채 2,826,505,495
토비스 051360 기타유동금융부채 617,368,202
토비스 051360 비유동부채 3,003,266,222
토비스 051360 장기차입금 520,000,000
토비스 051360 이연법인세부채 569,662,881
토비스 051360 부채총계 113,338,592,132
토비스 051360 이익잉여금(결손금) 112,180,686,190
토비스 051360 자본총계 157,358,833,317
토비스 051360 자본과부채총계 270,697,425,449
date : 2016-12-31
토비스 051360 유동자산 185,840,392,109
토비스 051360 현금및현금성자산 4,949,259,142
토비스 051360 매출채권 83,609,257,426
토비스 051360 재고자산 64,203,470,327
토비스 051360 기타유동금융자산 2,508,344,274
토비스 051360 비유동자산 89,271,738,378
토비스 051360 장기금융상품 3,700,628,384
토비스 051360 유형자산 56,118,714,865
토비스 051360 무형자산 6,345,902,940
토비스 051360 기타비유동금융자산 1,554,931,869
토비스 051360 자산총계 275,112,130,487
토비스 051360 유동부채 115,170,992,898
토비스 051360 단기차입금 36,013,300,000
토비스 051360 유동성장기차입금 500,000,004
토비스 051360 당기법인세부채 2,496,709,322
토비스 051360 기타유동금융부채 5,537,536,592
토비스 051360 비유동부채 1,441,382,657
토비스 051360 장기차입금 374,999,995
토비스 051360 이연법인세부채 1,062,878,450
토비스 051360 부채총계 116,612,375,555
토비스 051360 이익잉여금(결손금) 113,321,607,805
토비스 051360 자본총계 158,499,754,932
토비스 051360 자본과부채총계 275,112,130,487
date : 2017-03-31
토비스 051360 유동자산 193,800,571,832
토비스 051360 현금및현금성자산 4,960,302,887
토비스 051360 매출채권 90,550,380,238
토비스 051360 재고자산 57,231,189,163
토비스 051360 기타유동금융자산 3,517,493,884
토비스 051360 비유동자산 86,187,518,663
토비스 051360 장기금융상품 3,849,323,074
토비스 051360 유형자산 54,192,483,769
토비스 051360 무형자산 5,417,773,309
토비스 051360 기타비유동금융자산 1,587,500,869
토비스 051360 자산총계 279,988,090,495
토비스 051360 유동부채 118,256,174,816
토비스 051360 단기차입금 33,161,073,667
토비스 051360 유동성장기차입금 500,000,004
토비스 051360 당기법인세부채 2,940,913,769
토비스 051360 기타유동금융부채 692,046,486
토비스 051360 비유동부채 1,528,609,048
토비스 051360 장기차입금 249,999,994
토비스 051360 이연법인세부채 1,062,878,450
토비스 051360 부채총계 119,784,783,864
토비스 051360 이익잉여금(결손금) 115,025,159,504
토비스 051360 자본총계 160,203,306,631
토비스 051360 자본과부채총계 279,988,090,495
date : 2017-06-30
토비스 051360 유동자산 189,592,484,781
토비스 051360 현금및현금성자산 4,712,815,898
토비스 051360 매출채권 90,874,708,843
토비스 051360 재고자산 48,365,627,995
토비스 051360 기타유동금융자산 2,444,586,408
토비스 051360 비유동자산 84,556,871,052
토비스 051360 장기금융상품 4,459,069,564
토비스 051360 유형자산 52,938,093,945
토비스 051360 무형자산 5,500,443,143
토비스 051360 기타비유동금융자산 1,556,058,969
토비스 051360 자산총계 274,149,355,833
토비스 051360 유동부채 105,557,383,627
토비스 051360 단기차입금 33,712,842,116
토비스 051360 유동성장기차입금 500,000,004
