date : 2015-12-31
대웅 003090 유동자산 81,542,445,325
대웅 003090 현금및현금성자산 18,036,815,709
대웅 003090 기타유동자산 1,645,917,911
대웅 003090 비유동자산 247,782,510,971
대웅 003090 유형자산 1,515,190,528
대웅 003090 무형자산 3,587,421,320
대웅 003090 자산총계 329,324,956,296
대웅 003090 유동부채 12,878,194,788
대웅 003090 당기법인세부채 7,814,075,182
대웅 003090 기타유동금융부채 2,037,665,411
대웅 003090 비유동부채 12,457,291,944
대웅 003090 이연법인세부채 11,522,053,714
대웅 003090 부채총계 25,335,486,732
대웅 003090 자본금 29,070,990,000
대웅 003090 이익잉여금(결손금) 158,720,877,487
대웅 003090 자본총계 303,989,469,564
대웅 003090 자본과부채총계 329,324,956,296
date : 2016-03-31
대웅 003090 유동자산 82,340,338,521
대웅 003090 현금및현금성자산 15,395,905,432
대웅 003090 재고자산 289,856,160
대웅 003090 기타유동자산 1,301,075,847
대웅 003090 비유동자산 247,467,640,285
대웅 003090 유형자산 1,455,959,263
대웅 003090 무형자산 3,503,857,705
대웅 003090 자산총계 329,807,978,806
대웅 003090 유동부채 13,124,926,675
대웅 003090 당기법인세부채 5,751,636,492
대웅 003090 기타유동금융부채 1,601,582,077
대웅 003090 비유동부채 12,831,092,048
대웅 003090 이연법인세부채 11,531,347,311
대웅 003090 부채총계 25,956,018,723
대웅 003090 자본금 29,070,990,000
대웅 003090 이익잉여금(결손금) 152,697,733,227
대웅 003090 자본총계 303,851,960,083
대웅 003090 자본과부채총계 329,807,978,806
date : 2016-06-30
대웅 003090 유동자산 79,187,831,920
대웅 003090 현금및현금성자산 14,576,753,138
대웅 003090 재고자산 316,206,720
대웅 003090 기타유동자산 1,324,681,996
대웅 003090 비유동자산 247,132,708,544
대웅 003090 유형자산 1,434,857,526
대웅 003090 무형자산 3,434,276,623
대웅 003090 자산총계 326,320,540,464
대웅 003090 유동부채 6,630,917,462
대웅 003090 당기법인세부채 2,196,171,522
대웅 003090 기타유동금융부채 1,906,019,933
대웅 003090 비유동부채 13,803,549,124
대웅 003090 이연법인세부채 11,361,031,591
대웅 003090 부채총계 20,434,466,586
대웅 003090 자본금 29,070,990,000
대웅 003090 이익잉여금(결손금) 154,731,847,022
대웅 003090 자본총계 305,886,073,878
대웅 003090 자본과부채총계 326,320,540,464
date : 2016-09-30
대웅 003090 유동자산 80,806,479,319
대웅 003090 현금및현금성자산 16,267,779,460
대웅 003090 재고자산 237,114,730
대웅 003090 기타유동자산 1,391,382,347
대웅 003090 비유동자산 246,970,385,431
대웅 003090 유형자산 1,472,996,866
대웅 003090 무형자산 3,358,014,947
대웅 003090 자산총계 327,776,864,750
대웅 003090 유동부채 6,122,720,498
