date : 2015-06-30
포시에스 189690 유동자산 34,585,203,404
포시에스 189690 현금및현금성자산 4,988,536,401
포시에스 189690 매출채권 4,144,616,306
포시에스 189690 비유동자산 7,085,372,032
포시에스 189690 유형자산 199,593,171
포시에스 189690 무형자산 1,189,708,894
포시에스 189690 이연법인세자산 93,605,850
포시에스 189690 자산총계 41,670,575,436
포시에스 189690 유동부채 1,511,171,353
포시에스 189690 비유동부채 0
포시에스 189690 부채총계 1,511,171,353
포시에스 189690 자본조정 -129,166,660
포시에스 189690 기타포괄손익누계액 1,739,514
포시에스 189690 이익잉여금(결손금) 20,237,136,325
포시에스 189690 자본총계 40,159,404,083
포시에스 189690 자본과부채총계 41,670,575,436
date : 2016-09-30
포시에스 189690 유동자산 10,224,044,554
포시에스 189690 현금및현금성자산 4,376,328,371
포시에스 189690 매출채권 3,457,593,325
포시에스 189690 기타유동자산 37,213,004
포시에스 189690 비유동자산 32,323,460,414
포시에스 189690 유형자산 24,959,362,109
포시에스 189690 무형자산 1,937,011,008
포시에스 189690 이연법인세자산 108,325,481
포시에스 189690 자산총계 42,547,504,968
포시에스 189690 유동부채 1,300,379,727
포시에스 189690 기타유동부채 24,634,058
포시에스 189690 비유동부채 0
포시에스 189690 부채총계 1,300,379,727
포시에스 189690 자본금 3,418,948,000
포시에스 189690 자본조정 -1,947,361,060
포시에스 189690 기타포괄손익누계액 1,739,514
포시에스 189690 이익잉여금(결손금) 22,833,566,937
포시에스 189690 자본총계 41,247,125,241
포시에스 189690 자본과부채총계 42,547,504,968
date : 2016-12-31
포시에스 189690 유동자산 11,544,073,342
포시에스 189690 현금및현금성자산 5,719,603,651
포시에스 189690 매출채권 3,292,615,678
포시에스 189690 기타유동자산 0
포시에스 189690 비유동자산 32,387,085,410
포시에스 189690 유형자산 24,993,909,131
포시에스 189690 무형자산 1,933,300,023
포시에스 189690 이연법인세자산 180,964,886
포시에스 189690 자산총계 43,931,158,752
포시에스 189690 유동부채 1,125,387,232
