date : 2015-12-31
KC그린홀딩스 009440 비유동자산 137,963,012,746
KC그린홀딩스 009440 유형자산 38,298,724
KC그린홀딩스 009440 무형자산 178,514,069
KC그린홀딩스 009440 이연법인세자산 5,756,490,669
KC그린홀딩스 009440 기타비유동금융자산 1,768,988,458
KC그린홀딩스 009440 유동자산 6,404,655,838
KC그린홀딩스 009440 매출채권 4,029,185,512
KC그린홀딩스 009440 기타유동금융자산 3,071,380
KC그린홀딩스 009440 현금및현금성자산 1,187,008,272
KC그린홀딩스 009440 자산총계 144,367,668,584
KC그린홀딩스 009440 자본금 11,217,490,000
KC그린홀딩스 009440 자본총계 117,998,974,862
KC그린홀딩스 009440 비유동부채 25,408,199,449
KC그린홀딩스 009440 장기차입금 0
KC그린홀딩스 009440 기타비유동금융부채 25,304,360,072
KC그린홀딩스 009440 유동부채 960,494,273
KC그린홀딩스 009440 기타유동부채 250,013,295
KC그린홀딩스 009440 단기차입금 0
KC그린홀딩스 009440 유동성장기차입금 700,000,000
KC그린홀딩스 009440 당기법인세부채 0
KC그린홀딩스 009440 부채총계 26,368,693,722
KC그린홀딩스 009440 자본과부채총계 144,367,668,584
date : 2016-03-31
KC그린홀딩스 009440 비유동자산 140,618,159,087
KC그린홀딩스 009440 유형자산 198,479,368
KC그린홀딩스 009440 무형자산 161,852,205
KC그린홀딩스 009440 이연법인세자산 5,703,950,235
KC그린홀딩스 009440 기타비유동금융자산 1,796,551,025
KC그린홀딩스 009440 유동자산 9,435,876,669
KC그린홀딩스 009440 매출채권 3,711,350,841
KC그린홀딩스 009440 기타유동금융자산 3,071,380
KC그린홀딩스 009440 현금및현금성자산 3,421,041,475
KC그린홀딩스 009440 자산총계 150,054,035,756
KC그린홀딩스 009440 자본금 11,217,490,000
KC그린홀딩스 009440 자본총계 122,962,442,922
KC그린홀딩스 009440 비유동부채 24,711,774,352
KC그린홀딩스 009440 장기차입금 0
KC그린홀딩스 009440 기타비유동금융부채 24,522,796,148
KC그린홀딩스 009440 유동부채 2,379,818,482
KC그린홀딩스 009440 기타유동부채 2,029,287,298
KC그린홀딩스 009440 단기차입금 0
KC그린홀딩스 009440 유동성장기차입금 350,000,000
KC그린홀딩스 009440 당기법인세부채 531,184
KC그린홀딩스 009440 부채총계 27,091,592,834
KC그린홀딩스 009440 자본과부채총계 150,054,035,756
date : 2016-06-30
KC그린홀딩스 009440 비유동자산 143,865,854,736
KC그린홀딩스 009440 유형자산 187,592,685
KC그린홀딩스 009440 무형자산 145,190,342
KC그린홀딩스 009440 이연법인세자산 5,410,028,465
KC그린홀딩스 009440 기타비유동금융자산 2,074,107,152
KC그린홀딩스 009440 유동자산 7,432,468,800
KC그린홀딩스 009440 매출채권 3,965,242,666
KC그린홀딩스 009440 기타유동금융자산 3,071,380
KC그린홀딩스 009440 현금및현금성자산 1,915,310,239
KC그린홀딩스 009440 자산총계 151,298,323,536
KC그린홀딩스 009440 자본금 11,217,490,000
KC그린홀딩스 009440 자본총계 126,450,575,859
KC그린홀딩스 009440 비유동부채 24,128,176,145
KC그린홀딩스 009440 장기차입금 0
KC그린홀딩스 009440 기타비유동금융부채 23,853,540,101
KC그린홀딩스 009440 유동부채 719,571,532
KC그린홀딩스 009440 기타유동부채 353,401,594
KC그린홀딩스 009440 단기차입금 0
KC그린홀딩스 009440 유동성장기차입금 350,000,000
KC그린홀딩스 009440 당기법인세부채 16,169,938
KC그린홀딩스 009440 부채총계 24,847,747,677
KC그린홀딩스 009440 자본과부채총계 151,298,323,536
date : 2016-09-30
KC그린홀딩스 009440 비유동자산 143,339,703,305
KC그린홀딩스 009440 유형자산 176,706,002
KC그린홀딩스 009440 무형자산 128,529,478
KC그린홀딩스 009440 이연법인세자산 5,052,584,823
KC그린홀딩스 009440 기타비유동금융자산 2,378,538,552
KC그린홀딩스 009440 유동자산 7,294,984,012
KC그린홀딩스 009440 매출채권 3,987,078,756
KC그린홀딩스 009440 기타유동금융자산 6,811,530
KC그린홀딩스 009440 현금및현금성자산 1,818,596,113
KC그린홀딩스 009440 자산총계 150,634,687,317
KC그린홀딩스 009440 자본금 11,217,490,000
KC그린홀딩스 009440 자본총계 127,686,295,715
KC그린홀딩스 009440 비유동부채 22,584,534,729
KC그린홀딩스 009440 장기차입금 0
KC그린홀딩스 009440 기타비유동금융부채 22,237,082,162
KC그린홀딩스 009440 유동부채 363,856,873
KC그린홀딩스 009440 기타유동부채 363,856,873
KC그린홀딩스 009440 단기차입금 0
KC그린홀딩스 009440 유동성장기차입금 0
KC그린홀딩스 009440 당기법인세부채 0
KC그린홀딩스 009440 부채총계 22,948,391,602
KC그린홀딩스 009440 자본과부채총계 150,634,687,317
date : 2016-12-31
KC그린홀딩스 009440 비유동자산 138,279,579,968
KC그린홀딩스 009440 유형자산 165,819,318
KC그린홀딩스 009440 무형자산 114,657,114
KC그린홀딩스 009440 이연법인세자산 2,839,516,564
KC그린홀딩스 009440 기타비유동금융자산 4,725,928,784
KC그린홀딩스 009440 유동자산 7,852,859,504
KC그린홀딩스 009440 매출채권 3,641,740,164
KC그린홀딩스 009440 기타유동금융자산 888,086,530
KC그린홀딩스 009440 현금및현금성자산 1,889,459,809
KC그린홀딩스 009440 자산총계 146,132,439,472
KC그린홀딩스 009440 자본금 11,217,490,000
KC그린홀딩스 009440 자본총계 123,240,506,068
KC그린홀딩스 009440 비유동부채 22,430,298,881
KC그린홀딩스 009440 장기차입금 0
KC그린홀딩스 009440 기타비유동금융부채 21,987,799,695
KC그린홀딩스 009440 유동부채 461,634,523
KC그린홀딩스 009440 기타유동부채 399,691,910
KC그린홀딩스 009440 단기차입금 0
KC그린홀딩스 009440 유동성장기차입금 0
KC그린홀딩스 009440 당기법인세부채 54,942,613
KC그린홀딩스 009440 부채총계 22,891,933,404
KC그린홀딩스 009440 자본과부채총계 146,132,439,472
date : 2017-03-31
KC그린홀딩스 009440 비유동자산 135,668,298,117
KC그린홀딩스 009440 유형자산 176,341,801
KC그린홀딩스 009440 무형자산 119,682,750
KC그린홀딩스 009440 이연법인세자산 2,634,613,975
KC그린홀딩스 009440 기타비유동금융자산 2,123,308,744
KC그린홀딩스 009440 유동자산 20,312,743,248
KC그린홀딩스 009440 매출채권 4,143,840,558
KC그린홀딩스 009440 기타유동금융자산 2,674,226,530
KC그린홀딩스 009440 현금및현금성자산 1,863,725,579
KC그린홀딩스 009440 자산총계 155,981,041,365
KC그린홀딩스 009440 자본금 11,217,490,000
KC그린홀딩스 009440 자본총계 132,119,487,915
KC그린홀딩스 009440 비유동부채 21,253,051,616
KC그린홀딩스 009440 기타비유동금융부채 20,738,609,375
KC그린홀딩스 009440 유동부채 2,608,501,834
KC그린홀딩스 009440 기타유동부채 2,555,148,479
KC그린홀딩스 009440 유동성장기차입금 0
KC그린홀딩스 009440 당기법인세부채 53,353,355
KC그린홀딩스 009440 부채총계 23,861,553,450
KC그린홀딩스 009440 자본과부채총계 155,981,041,365
date : 2017-06-30
KC그린홀딩스 009440 비유동자산 135,956,977,315
KC그린홀딩스 009440 유형자산 164,384,284
KC그린홀딩스 009440 무형자산 246,692,874
KC그린홀딩스 009440 이연법인세자산 2,284,043,972
KC그린홀딩스 009440 기타비유동금융자산 2,014,258,858
KC그린홀딩스 009440 유동자산 29,907,119,901
KC그린홀딩스 009440 매출채권 4,184,382,330
KC그린홀딩스 009440 기타유동금융자산 2,677,751,530
KC그린홀딩스 009440 현금및현금성자산 12,083,410,148
