date : 2015-12-31
태경산업 015890 유동자산 45,308,950,252
태경산업 015890 현금및현금성자산 3,454,084,978
태경산업 015890 매출채권 및
태경산업 015890 매출채권 12,582,384,924
태경산업 015890 재고자산 25,843,663,457
태경산업 015890 비유동자산 154,132,151,714
태경산업 015890 기타비유동자산 14,690,335,082
태경산업 015890 장기금융상품 62,474,500
태경산업 015890 유형자산 55,148,243,683
태경산업 015890 무형자산 82,495,840
태경산업 015890 자산총계 199,441,101,966
태경산업 015890 유동부채 50,557,314,953
태경산업 015890 단기차입금 39,236,853,328
태경산업 015890 당기법인세부채 556,288,149
태경산업 015890 기타유동부채 1,324,147,441
태경산업 015890 비유동부채 3,210,033,928
태경산업 015890 이연법인세부채 1,312,791,051
태경산업 015890 부채총계 53,767,348,881
태경산업 015890 자본금 14,614,375,000
태경산업 015890 자본잉여금 11,021,846,258
태경산업 015890 기타포괄손익누계액 -8,132,003,863
태경산업 015890 이익잉여금(결손금) 128,169,535,690
태경산업 015890 자본총계 145,673,753,085
태경산업 015890 자본과부채총계 199,441,101,966
date : 2016-03-31
태경산업 015890 유동자산 53,840,863,722
태경산업 015890 현금및현금성자산 9,949,038,472
태경산업 015890 매출채권 및
태경산업 015890 매출채권 14,567,526,391
태경산업 015890 재고자산 22,695,743,710
태경산업 015890 비유동자산 150,980,501,666
태경산업 015890 기타비유동자산 8,518,804,000
태경산업 015890 장기금융상품 122,449,000
태경산업 015890 유형자산 53,954,995,129
태경산업 015890 무형자산 82,495,840
태경산업 015890 자산총계 204,821,365,388
태경산업 015890 유동부채 57,886,587,200
태경산업 015890 단기차입금 43,575,803,692
태경산업 015890 당기법인세부채 556,288,149
태경산업 015890 기타유동부채 5,866,759,662
태경산업 015890 비유동부채 3,981,728,406
태경산업 015890 이연법인세부채 1,236,835,459
태경산업 015890 부채총계 61,868,315,606
태경산업 015890 자본금 14,614,375,000
태경산업 015890 자본잉여금 11,021,846,258
태경산업 015890 기타포괄손익누계액 -8,132,003,863
태경산업 015890 이익잉여금(결손금) 125,448,832,387
태경산업 015890 자본총계 142,953,049,782
태경산업 015890 자본과부채총계 204,821,365,388
date : 2016-06-30
태경산업 015890 유동자산 46,448,359,043
