date : 2015-12-31
태웅 044490 유동자산 329,309,230,141
태웅 044490 현금및현금성자산 45,671,960,425
태웅 044490 매출채권 및
태웅 044490 재고자산 74,865,922,961
태웅 044490 기타유동자산 3,843,410,608
태웅 044490 비유동자산 530,849,349,323
태웅 044490 장기금융상품 5,000,000
태웅 044490 유형자산 498,292,808,298
태웅 044490 무형자산 615,479,967
태웅 044490 자산총계 860,158,579,464
태웅 044490 유동부채 131,287,312,901
태웅 044490 단기차입금 6,367,839,995
태웅 044490 당기법인세부채 3,371,356,663
태웅 044490 기타유동부채 1,312,467,054
태웅 044490 비유동부채 146,887,556,914
태웅 044490 장기차입금 104,067,109,936
태웅 044490 이연법인세부채 40,151,819,456
태웅 044490 부채총계 278,174,869,815
태웅 044490 자본금 9,082,684,000
태웅 044490 이익잉여금(결손금) 393,793,045,558
태웅 044490 자본총계 581,983,709,649
태웅 044490 자본과부채총계 860,158,579,464
date : 2016-03-31
태웅 044490 유동자산 396,050,350,855
태웅 044490 현금및현금성자산 50,511,372,287
태웅 044490 매출채권 및
태웅 044490 재고자산 66,421,002,508
태웅 044490 기타유동자산 3,361,096,144
태웅 044490 비유동자산 561,577,113,990
태웅 044490 장기금융상품 5,000,000
태웅 044490 유형자산 529,119,132,586
태웅 044490 무형자산 615,479,967
태웅 044490 자산총계 957,627,464,845
태웅 044490 유동부채 121,731,992,674
태웅 044490 단기차입금 7,294,912,896
태웅 044490 당기법인세부채 2,334,527,308
태웅 044490 기타유동부채 1,403,903,910
태웅 044490 비유동부채 248,645,532,017
태웅 044490 장기차입금 205,392,591,229
태웅 044490 이연법인세부채 40,072,534,254
태웅 044490 부채총계 370,377,524,691
태웅 044490 자본금 9,082,684,000
태웅 044490 이익잉여금(결손금) 399,059,276,063
태웅 044490 자본총계 587,249,940,154
태웅 044490 자본과부채총계 957,627,464,845
date : 2016-06-30
태웅 044490 유동자산 360,230,093,954
태웅 044490 현금및현금성자산 53,876,877,487
태웅 044490 매출채권 및
태웅 044490 재고자산 60,944,013,941
태웅 044490 기타유동자산 2,844,042,635
태웅 044490 비유동자산 596,213,711,931
태웅 044490 장기금융상품 5,000,000
태웅 044490 유형자산 563,110,480,292
태웅 044490 무형자산 631,877,633
태웅 044490 자산총계 956,443,805,885
태웅 044490 유동부채 114,280,791,596
태웅 044490 단기차입금 9,424,684,217
태웅 044490 당기법인세부채 2,066,224,303
태웅 044490 기타유동부채 1,147,857,907
태웅 044490 비유동부채 250,104,435,663
태웅 044490 장기차입금 207,177,369,962
태웅 044490 이연법인세부채 39,379,609,821
태웅 044490 부채총계 364,385,227,259
태웅 044490 자본금 9,082,684,000
태웅 044490 이익잉여금(결손금) 403,867,914,535
태웅 044490 자본총계 592,058,578,626
태웅 044490 자본과부채총계 956,443,805,885
date : 2016-09-30
태웅 044490 유동자산 337,460,665,441
태웅 044490 현금및현금성자산 83,242,636,427
태웅 044490 매출채권 및
태웅 044490 재고자산 79,535,814,086
태웅 044490 기타유동자산 8,310,329,401
태웅 044490 비유동자산 632,014,758,630
태웅 044490 장기금융상품 5,000,000
태웅 044490 유형자산 598,855,127,212
태웅 044490 무형자산 631,277,718
태웅 044490 자산총계 969,475,424,071
태웅 044490 유동부채 126,690,870,784
태웅 044490 단기차입금 7,857,684,901
태웅 044490 당기법인세부채 1,352,603,793
태웅 044490 기타유동부채 1,167,656,848
태웅 044490 비유동부채 247,843,075,837
태웅 044490 장기차입금 205,197,480,128
태웅 044490 이연법인세부채 38,655,378,885
태웅 044490 부채총계 374,533,946,621
태웅 044490 자본금 9,118,567,000
태웅 044490 이익잉여금(결손금) 405,251,867,295
태웅 044490 자본총계 594,941,477,450
태웅 044490 자본과부채총계 969,475,424,071
date : 2016-12-31
태웅 044490 유동자산 331,155,795,342
태웅 044490 현금및현금성자산 63,524,654,471
태웅 044490 매출채권 및
태웅 044490 재고자산 85,946,539,959
태웅 044490 기타유동자산 4,388,866,725
태웅 044490 비유동자산 645,705,180,317
태웅 044490 장기금융상품 5,000,000
태웅 044490 유형자산 612,763,727,992
태웅 044490 무형자산 630,215,226
태웅 044490 자산총계 976,860,975,659
태웅 044490 유동부채 92,445,326,229
태웅 044490 단기차입금 2,877,126,682
태웅 044490 당기법인세부채 175,140,921
태웅 044490 기타유동부채 1,958,746,098
태웅 044490 비유동부채 250,152,170,845
태웅 044490 장기차입금 206,733,539,706
태웅 044490 이연법인세부채 41,290,726,913
태웅 044490 부채총계 342,597,497,074
태웅 044490 자본금 10,003,690,500
태웅 044490 이익잉여금(결손금) 407,586,847,803
태웅 044490 자본총계 634,263,478,585
태웅 044490 자본과부채총계 976,860,975,659
date : 2017-03-31
태웅 044490 유동자산 391,240,724,942
태웅 044490 현금및현금성자산 125,682,722,239
태웅 044490 매출채권 및
태웅 044490 재고자산 103,547,584,596
태웅 044490 기타유동자산 2,537,388,008
태웅 044490 비유동자산 641,568,825,659
태웅 044490 장기금융상품 5,000,000
태웅 044490 유형자산 606,446,522,647
태웅 044490 무형자산 403,895,150
태웅 044490 자산총계 1,032,809,550,601
태웅 044490 유동부채 75,267,031,710
태웅 044490 단기차입금 4,653,388,099
태웅 044490 당기법인세부채 191,140,710
태웅 044490 기타유동부채 2,632,581,467
태웅 044490 비유동부채 322,176,297,965
태웅 044490 장기차입금 277,873,954,424
태웅 044490 이연법인세부채 41,344,643,492
태웅 044490 부채총계 397,443,329,675
태웅 044490 자본금 10,003,690,500
태웅 044490 이익잉여금(결손금) 408,689,590,144
태웅 044490 자본총계 635,366,220,926
태웅 044490 자본과부채총계 1,032,809,550,601
date : 2017-06-30
태웅 044490 유동자산 378,876,239,099
태웅 044490 현금및현금성자산 48,479,992,660
태웅 044490 매출채권 및
태웅 044490 재고자산 102,553,320,920
태웅 044490 기타유동자산 3,904,302,222
태웅 044490 비유동자산 637,767,641,228
태웅 044490 장기금융상품 4,000,000
태웅 044490 유형자산 603,685,257,718
태웅 044490 무형자산 403,313,496
태웅 044490 자산총계 1,016,643,880,327
태웅 044490 유동부채 67,876,956,277
태웅 044490 단기차입금 4,849,755,470
태웅 044490 당기법인세부채 0
태웅 044490 기타유동부채 1,978,598,884
