date : 2016-06-30
에스티팜 237690 유동자산 240,975,448,279
에스티팜 237690 현금및현금성자산 153,587,876,422
에스티팜 237690 매출채권 12,753,718,949
에스티팜 237690 재고자산 69,414,278,633
에스티팜 237690 기타유동자산 1,158,560,026
에스티팜 237690 비유동자산 139,891,701,911
에스티팜 237690 유형자산 134,825,400,720
에스티팜 237690 무형자산 1,073,502,052
에스티팜 237690 이연법인세자산 1,744,677,334
에스티팜 237690 자산총계 380,867,150,190
에스티팜 237690 유동부채 70,498,629,604
에스티팜 237690 단기차입금 34,019,500,000
에스티팜 237690 당기법인세부채 10,389,028,320
에스티팜 237690 비유동부채 24,616,172,469
에스티팜 237690 장기차입금 20,156,000,000
에스티팜 237690 부채총계 95,114,802,073
에스티팜 237690 자본금 9,242,200,000
에스티팜 237690 자본총계 285,752,348,117
에스티팜 237690 자본과부채총계 380,867,150,190
date : 2016-09-30
에스티팜 237690 유동자산 200,278,696,874
에스티팜 237690 현금및현금성자산 52,373,543,609
에스티팜 237690 매출채권 11,424,530,763
에스티팜 237690 재고자산 71,631,934,756
에스티팜 237690 기타유동금융자산 485,749,798
에스티팜 237690 비유동자산 144,786,467,191
에스티팜 237690 유형자산 139,219,964,531
에스티팜 237690 무형자산 1,051,521,474
에스티팜 237690 이연법인세자산 2,265,759,340
에스티팜 237690 자산총계 345,065,164,065
에스티팜 237690 유동부채 37,784,476,263
에스티팜 237690 단기차입금 19,500,000
에스티팜 237690 당기법인세부채 10,758,402,872
에스티팜 237690 비유동부채 5,117,511,817
에스티팜 237690 장기차입금 136,500,000
에스티팜 237690 부채총계 42,901,988,080
에스티팜 237690 자본금 9,242,200,000
에스티팜 237690 자본총계 302,163,175,985
에스티팜 237690 자본과부채총계 345,065,164,065
date : 2016-12-31
에스티팜 237690 유동자산 223,828,474,899
에스티팜 237690 현금및현금성자산 54,185,350,932
에스티팜 237690 매출채권 13,422,383,161
에스티팜 237690 재고자산 91,371,222,584
에스티팜 237690 기타유동금융자산 303,416,045
에스티팜 237690 비유동자산 144,178,661,928
에스티팜 237690 유형자산 138,318,283,632
에스티팜 237690 무형자산 1,079,738,036
에스티팜 237690 이연법인세자산 1,491,868,393
에스티팜 237690 자산총계 368,007,136,827
에스티팜 237690 유동부채 51,502,501,248
에스티팜 237690 단기차입금 19,500,000
에스티팜 237690 당기법인세부채 14,125,606,314
에스티팜 237690 비유동부채 3,060,477,060
에스티팜 237690 장기차입금 136,500,000
에스티팜 237690 부채총계 54,562,978,308
에스티팜 237690 자본금 9,242,200,000
에스티팜 237690 자본총계 313,444,158,519
에스티팜 237690 자본과부채총계 368,007,136,827
date : 2017-03-31
에스티팜 237690 유동자산 244,792,174,487
에스티팜 237690 현금및현금성자산 78,520,062,206
에스티팜 237690 매출채권 12,009,906,622
에스티팜 237690 재고자산 91,550,564,178
에스티팜 237690 기타유동금융자산 500,919,178
에스티팜 237690 비유동자산 144,428,376,100
에스티팜 237690 유형자산 138,555,658,990
에스티팜 237690 무형자산 1,134,012,799
에스티팜 237690 이연법인세자산 2,015,991,176
에스티팜 237690 자산총계 389,220,550,587
에스티팜 237690 유동부채 68,048,062,877
에스티팜 237690 단기차입금 19,500,000
에스티팜 237690 당기법인세부채 12,689,826,941
에스티팜 237690 비유동부채 3,687,997,041
에스티팜 237690 장기차입금 136,500,000
에스티팜 237690 부채총계 71,736,059,918
에스티팜 237690 자본금 9,242,200,000
에스티팜 237690 자본총계 317,484,490,669
에스티팜 237690 자본과부채총계 389,220,550,587
date : 2017-06-30
에스티팜 237690 유동자산 226,195,476,022
에스티팜 237690 현금및현금성자산 73,185,950,322
에스티팜 237690 매출채권 10,978,782,550
에스티팜 237690 재고자산 77,879,549,754
에스티팜 237690 기타유동자산 1,161,535,468
에스티팜 237690 비유동자산 148,155,063,388
에스티팜 237690 유형자산 140,792,673,753
에스티팜 237690 무형자산 1,126,863,821
에스티팜 237690 이연법인세자산 2,481,055,397
에스티팜 237690 자산총계 374,350,539,410
에스티팜 237690 유동부채 34,882,080,927
에스티팜 237690 단기차입금 19,500,000
에스티팜 237690 당기법인세부채 10,196,164,840
에스티팜 237690 비유동부채 4,680,253,366
에스티팜 237690 장기차입금 136,500,000
에스티팜 237690 부채총계 39,562,334,293
에스티팜 237690 자본금 9,328,000,000
에스티팜 237690 자본총계 334,788,205,117
에스티팜 237690 자본과부채총계 374,350,539,410
date : 2017-09-30
에스티팜 237690 유동자산 227,907,695,826
에스티팜 237690 현금및현금성자산 78,766,478,822
에스티팜 237690 매출채권 및
에스티팜 237690 재고자산 74,504,932,629
에스티팜 237690 기타유동자산 1,534,284,251
에스티팜 237690 비유동자산 151,747,765,732
에스티팜 237690 기타비유동금융자산 681,139,800
에스티팜 237690 유형자산 144,357,319,812
에스티팜 237690 무형자산 1,109,954,448
에스티팜 237690 이연법인세자산 2,377,729,582
에스티팜 237690 자산총계 379,655,461,558
에스티팜 237690 유동부채 31,652,528,671
에스티팜 237690 기타유동금융부채 0
에스티팜 237690 기타유동부채 12,149,339,292
에스티팜 237690 비유동부채 5,120,383,577
에스티팜 237690 부채총계 36,772,912,248
에스티팜 237690 자본금 9,328,000,000
에스티팜 237690 자본잉여금 171,286,938,277
에스티팜 237690 이익잉여금(결손금) 162,606,485,697
에스티팜 237690 자본총계 342,882,549,310
에스티팜 237690 자본과부채총계 379,655,461,558
date : 2017-12-31
에스티팜 237690 유동자산 223,726,726,736
에스티팜 237690 현금및현금성자산 70,865,171,582
에스티팜 237690 매출채권 및
에스티팜 237690 매출채권 29,899,181,217
에스티팜 237690 기타유동자산 3,195,149,092
에스티팜 237690 재고자산 57,974,615,191
에스티팜 237690 비유동자산 158,571,584,390
에스티팜 237690 유형자산 151,335,271,983
에스티팜 237690 무형자산 1,210,737,566
에스티팜 237690 이연법인세자산 1,736,637,617
에스티팜 237690 자산총계 382,298,311,126
에스티팜 237690 유동부채 28,609,554,651
에스티팜 237690 단기매입채무 3,110,510,613
에스티팜 237690 유동성장기차입금 19,500,000
에스티팜 237690 기타유동부채 12,889,299,201
에스티팜 237690 당기법인세부채 7,035,548,355
에스티팜 237690 비유동부채 1,783,508,122
에스티팜 237690 장기차입금 117,000,000
에스티팜 237690 부채총계 30,393,062,773
에스티팜 237690 자본금 9,328,000,000
에스티팜 237690 이익잉여금(결손금) 171,290,310,076
에스티팜 237690 자본총계 351,905,248,353
에스티팜 237690 자본과부채총계 382,298,311,126
date : 2018-03-31
에스티팜 237690 유동자산 211,829,387,369
에스티팜 237690 현금및현금성자산 78,934,403,315
에스티팜 237690 매출채권 및
에스티팜 237690 매출채권 14,839,091,475
에스티팜 237690 기타유동자산 1,380,047,581
에스티팜 237690 재고자산 54,551,952,035
에스티팜 237690 비유동자산 165,499,771,994
에스티팜 237690 유형자산 158,986,350,764
에스티팜 237690 무형자산 1,229,104,905
에스티팜 237690 이연법인세자산 1,462,779,716
에스티팜 237690 자산총계 377,329,159,363
에스티팜 237690 유동부채 31,793,937,385
에스티팜 237690 단기매입채무 2,433,314,276
에스티팜 237690 유동성장기차입금 19,500,000
에스티팜 237690 기타유동부채 7,658,587,990
에스티팜 237690 당기법인세부채 6,669,383,593
에스티팜 237690 비유동부채 1,956,595,739
에스티팜 237690 장기차입금 117,000,000
에스티팜 237690 부채총계 33,750,533,124
에스티팜 237690 자본금 9,328,000,000
에스티팜 237690 이익잉여금(결손금) 162,967,328,829
에스티팜 237690 자본총계 343,578,626,239
에스티팜 237690 자본과부채총계 377,329,159,363
date : 2018-06-30
에스티팜 237690 유동자산 193,962,519,837
에스티팜 237690 현금및현금성자산 67,405,276,294
에스티팜 237690 매출채권 및
에스티팜 237690 매출채권 17,592,505,542
에스티팜 237690 재고자산 46,377,044,107
에스티팜 237690 기타유동자산 825,792,198
에스티팜 237690 비유동자산 173,081,626,543
에스티팜 237690 기타비유동금융자산 501,062,912
에스티팜 237690 기타포괄손익-공정가치 측정
에스티팜 237690 기타포괄손익-공정가치 측정
에스티팜 237690 유형자산 165,344,451,917
에스티팜 237690 무형자산 1,233,736,284
에스티팜 237690 이연법인세자산 1,555,728,129
에스티팜 237690 자산총계 367,044,146,380
에스티팜 237690 유동부채 16,160,199,122
에스티팜 237690 단기매입채무 3,719,732,589
에스티팜 237690 단기차입금 0
에스티팜 237690 유동성장기차입금 19,500,000
에스티팜 237690 당기법인세부채 2,199,223,452
에스티팜 237690 기타유동부채 1,676,304,992
에스티팜 237690 비유동부채 2,447,969,022
에스티팜 237690 장기차입금 117,000,000
에스티팜 237690 부채총계 18,608,168,144
에스티팜 237690 자본금 9,328,000,000
에스티팜 237690 이익잉여금(결손금) 168,448,012,904
에스티팜 237690 자본총계 348,435,978,236
에스티팜 237690 자본과부채총계 367,044,146,380
date : 2018-09-30
에스티팜 237690 유동자산 176,635,197,826
에스티팜 237690 현금및현금성자산 54,690,376,750
에스티팜 237690 매출채권 및
에스티팜 237690 재고자산 47,188,790,562
에스티팜 237690 기타유동자산 1,671,897,008
에스티팜 237690 비유동자산 177,989,882,467
에스티팜 237690 기타비유동금융자산 967,744,073
에스티팜 237690 유형자산 168,692,154,043
에스티팜 237690 무형자산 1,347,269,415
에스티팜 237690 이연법인세자산 2,535,446,600
에스티팜 237690 자산총계 354,625,080,293
에스티팜 237690 유동부채 9,804,478,105
에스티팜 237690 당기법인세부채 400,499,151
에스티팜 237690 기타유동부채 2,674,967,812
에스티팜 237690 비유동부채 2,920,216,877
에스티팜 237690 부채총계 12,724,694,982
에스티팜 237690 자본금 9,328,000,000
에스티팜 237690 이익잉여금(결손금) 161,985,998,159
에스티팜 237690 자본총계 341,900,385,311
에스티팜 237690 자본과부채총계 354,625,080,293
date : 2018-12-31
에스티팜 237690 유동자산 165,129,083,095
에스티팜 237690 현금및현금성자산 45,620,095,955
에스티팜 237690 매출채권 및
에스티팜 237690 재고자산 40,659,270,205
에스티팜 237690 기타유동자산 1,617,645,843
에스티팜 237690 비유동자산 180,422,716,364
에스티팜 237690 기타비유동금융자산 1,058,927,059
에스티팜 237690 유형자산 168,821,199,091
