date : 2015-12-31
인지디스플레 037330 유동자산 55,767,311,335
인지디스플레 037330 현금및현금성자산 30,168,772,957
인지디스플레 037330 매출채권 5,845,322,428
인지디스플레 037330 기타유동금융자산 5,479,530,212
인지디스플레 037330 재고자산 4,409,360,826
인지디스플레 037330 비유동자산 89,952,299,498
인지디스플레 037330 기타비유동금융자산 2,979,828,579
인지디스플레 037330 유형자산 42,391,033,626
인지디스플레 037330 무형자산 468,310,399
인지디스플레 037330 이연법인세자산 219,049,154
인지디스플레 037330 자산총계 145,719,610,833
인지디스플레 037330 유동부채 26,604,417,227
인지디스플레 037330 단기차입금 16,420,580,000
인지디스플레 037330 기타유동금융부채 4,402,116,583
인지디스플레 037330 당기법인세부채 878,954,375
인지디스플레 037330 비유동부채 15,658,251,389
인지디스플레 037330 장기차입금 15,079,200,000
인지디스플레 037330 이연법인세부채 334,913,617
인지디스플레 037330 부채총계 42,262,668,616
인지디스플레 037330 자본금 17,801,573,000
인지디스플레 037330 이익잉여금(결손금) 77,957,796,311
인지디스플레 037330 자본총계 103,456,942,217
인지디스플레 037330 자본과부채총계 145,719,610,833
date : 2016-03-31
인지디스플레 037330 유동자산 65,294,107,881
인지디스플레 037330 현금및현금성자산 6,238,864,785
인지디스플레 037330 매출채권 6,073,838,836
인지디스플레 037330 기타유동금융자산 35,502,989,493
인지디스플레 037330 재고자산 4,194,886,283
인지디스플레 037330 비유동자산 84,685,497,084
인지디스플레 037330 기타비유동금융자산 167,863,931
인지디스플레 037330 유형자산 39,930,833,438
인지디스플레 037330 무형자산 491,672,821
인지디스플레 037330 이연법인세자산 219,049,154
인지디스플레 037330 자산총계 149,979,604,965
인지디스플레 037330 유동부채 32,343,114,607
인지디스플레 037330 단기차입금 16,257,720,000
인지디스플레 037330 기타유동금융부채 6,532,917,759
인지디스플레 037330 당기법인세부채 878,954,375
인지디스플레 037330 비유동부채 15,513,683,849
인지디스플레 037330 장기차입금 14,920,100,000
인지디스플레 037330 이연법인세부채 334,913,617
인지디스플레 037330 부채총계 47,856,798,456
인지디스플레 037330 자본금 17,801,573,000
인지디스플레 037330 이익잉여금(결손금) 76,623,660,603
인지디스플레 037330 자본총계 102,122,806,509
인지디스플레 037330 자본과부채총계 149,979,604,965
date : 2016-06-30
인지디스플레 037330 유동자산 66,462,829,764
인지디스플레 037330 현금및현금성자산 8,030,914,989
인지디스플레 037330 매출채권 7,045,065,805
인지디스플레 037330 기타유동금융자산 38,694,215,937
인지디스플레 037330 재고자산 3,338,039,685
인지디스플레 037330 비유동자산 83,819,510,780
인지디스플레 037330 기타비유동금융자산 170,863,931
인지디스플레 037330 유형자산 38,587,967,306
인지디스플레 037330 무형자산 517,970,601
인지디스플레 037330 이연법인세자산 486,631,202
인지디스플레 037330 자산총계 150,282,340,544
인지디스플레 037330 유동부채 32,166,840,367
인지디스플레 037330 단기차입금 18,661,860,000
인지디스플레 037330 기타유동금융부채 4,110,183,060
인지디스플레 037330 당기법인세부채 322,518,695
인지디스플레 037330 비유동부채 15,658,573,380
인지디스플레 037330 장기차입금 15,016,420,000
인지디스플레 037330 이연법인세부채 334,913,617
인지디스플레 037330 부채총계 47,825,413,747
인지디스플레 037330 자본금 17,801,573,000
인지디스플레 037330 이익잉여금(결손금) 76,957,780,891
인지디스플레 037330 자본총계 102,456,926,797
인지디스플레 037330 자본과부채총계 150,282,340,544
date : 2016-09-30
인지디스플레 037330 유동자산 60,035,194,996
인지디스플레 037330 현금및현금성자산 4,276,101,431
인지디스플레 037330 매출채권 6,987,618,908
인지디스플레 037330 기타유동금융자산 38,369,266,129
인지디스플레 037330 재고자산 2,143,875,860
인지디스플레 037330 비유동자산 82,802,666,066
인지디스플레 037330 기타비유동금융자산 104,158,931
인지디스플레 037330 유형자산 37,604,924,900
인지디스플레 037330 무형자산 530,873,293
인지디스플레 037330 이연법인세자산 486,631,202
인지디스플레 037330 자산총계 142,837,861,062
인지디스플레 037330 유동부채 21,887,178,464
인지디스플레 037330 단기차입금 10,303,760,000
인지디스플레 037330 기타유동금융부채 2,848,752,257
인지디스플레 037330 당기법인세부채 322,518,695
인지디스플레 037330 비유동부채 14,961,546,244
인지디스플레 037330 장기차입금 14,428,180,000
인지디스플레 037330 기타비유동금융부채 65,910,000
인지디스플레 037330 이연법인세부채 334,913,617
인지디스플레 037330 부채총계 36,848,724,708
인지디스플레 037330 자본금 17,801,573,000
인지디스플레 037330 이익잉여금(결손금) 80,489,990,448
인지디스플레 037330 자본총계 105,989,136,354
인지디스플레 037330 자본과부채총계 142,837,861,062
date : 2016-12-31
인지디스플레 037330 유동자산 54,368,963,329
인지디스플레 037330 현금및현금성자산 9,518,529,817
인지디스플레 037330 매출채권 15,433,400,691
인지디스플레 037330 기타유동금융자산 20,636,750,014
인지디스플레 037330 재고자산 1,076,818,570
인지디스플레 037330 비유동자산 92,111,025,963
인지디스플레 037330 장기금융상품 78,814,402
인지디스플레 037330 기타비유동금융자산 104,158,931
인지디스플레 037330 유형자산 37,600,983,087
인지디스플레 037330 무형자산 520,860,626
인지디스플레 037330 이연법인세자산 388,890,669
인지디스플레 037330 자산총계 146,479,989,292
인지디스플레 037330 유동부채 27,368,697,164
인지디스플레 037330 단기차입금 9,600,692,000
인지디스플레 037330 기타유동금융부채 6,129,822,802
인지디스플레 037330 당기법인세부채 117,292,742
인지디스플레 037330 비유동부채 12,858,318,000
인지디스플레 037330 장기차입금 12,792,408,000
인지디스플레 037330 기타비유동금융부채 65,910,000
인지디스플레 037330 이연법인세부채 334,913,617
인지디스플레 037330 부채총계 40,227,015,164
인지디스플레 037330 자본금 17,801,573,000
인지디스플레 037330 이익잉여금(결손금) 81,192,184,196
인지디스플레 037330 자본총계 106,252,974,128
인지디스플레 037330 자본과부채총계 146,479,989,292
date : 2017-03-31
인지디스플레 037330 유동자산 38,086,280,706
인지디스플레 037330 현금및현금성자산 718,937,823
인지디스플레 037330 매출채권 7,368,918,310
인지디스플레 037330 기타유동금융자산 22,604,066,817
인지디스플레 037330 재고자산 1,254,652,248
인지디스플레 037330 비유동자산 92,682,371,788
인지디스플레 037330 장기금융상품 78,814,402
인지디스플레 037330 기타비유동금융자산 114,158,931
인지디스플레 037330 유형자산 38,336,029,076
인지디스플레 037330 무형자산 510,915,626
인지디스플레 037330 이연법인세자산 388,890,669
인지디스플레 037330 자산총계 130,768,652,494
인지디스플레 037330 유동부채 21,643,585,126
인지디스플레 037330 단기차입금 8,339,320,000
인지디스플레 037330 기타유동금융부채 6,927,976,996
인지디스플레 037330 당기법인세부채 59,516,245
인지디스플레 037330 비유동부채 5,540,814,203
인지디스플레 037330 장기차입금 5,000,000,000
인지디스플레 037330 기타비유동금융부채 305,910,000
인지디스플레 037330 이연법인세부채 0
인지디스플레 037330 부채총계 27,184,399,329
인지디스플레 037330 자본금 17,801,573,000
인지디스플레 037330 이익잉여금(결손금) 78,535,686,427
인지디스플레 037330 자본총계 103,584,253,165
인지디스플레 037330 자본과부채총계 130,768,652,494
date : 2017-06-30
인지디스플레 037330 유동자산 48,441,141,786
인지디스플레 037330 현금및현금성자산 1,917,317,969
인지디스플레 037330 매출채권 18,674,101,916
인지디스플레 037330 기타유동금융자산 22,879,804,222
인지디스플레 037330 재고자산 1,961,339,792
인지디스플레 037330 비유동자산 94,201,039,621
인지디스플레 037330 장기금융상품 78,814,402
인지디스플레 037330 기타비유동금융자산 200,158,931
인지디스플레 037330 유형자산 39,514,141,909
인지디스플레 037330 무형자산 473,470,626
인지디스플레 037330 이연법인세자산 388,890,669
인지디스플레 037330 자산총계 142,642,181,407
인지디스플레 037330 유동부채 28,260,958,086
인지디스플레 037330 단기차입금 10,418,800,000
인지디스플레 037330 기타유동금융부채 4,091,877,537
인지디스플레 037330 당기법인세부채 955,630,164
인지디스플레 037330 비유동부채 6,207,730,788
인지디스플레 037330 장기차입금 5,000,000,000
인지디스플레 037330 기타비유동금융부채 685,910,000
인지디스플레 037330 부채총계 34,468,688,874
인지디스플레 037330 자본금 17,801,573,000
인지디스플레 037330 이익잉여금(결손금) 83,124,925,795
인지디스플레 037330 자본총계 108,173,492,533
인지디스플레 037330 자본과부채총계 142,642,181,407
date : 2017-09-30
인지디스플레 037330 유동자산 43,755,682,034
인지디스플레 037330 현금및현금성자산 2,110,084,511
인지디스플레 037330 매출채권 10,403,584,212
인지디스플레 037330 재고자산 2,495,845,389
인지디스플레 037330 비유동자산 94,804,037,997
인지디스플레 037330 장기금융상품 78,814,402
인지디스플레 037330 유형자산 40,161,985,285
인지디스플레 037330 무형자산 463,525,626
인지디스플레 037330 이연법인세자산 388,890,669
인지디스플레 037330 자산총계 138,559,720,031
인지디스플레 037330 유동부채 23,973,103,704
인지디스플레 037330 당기법인세부채 974,944,334
인지디스플레 037330 비유동부채 6,301,427,486
인지디스플레 037330 장기차입금 5,000,000,000
인지디스플레 037330 부채총계 30,274,531,190
인지디스플레 037330 자본금 17,801,573,000
인지디스플레 037330 이익잉여금(결손금) 83,236,622,103
인지디스플레 037330 자본총계 108,285,188,841
인지디스플레 037330 자본과부채총계 138,559,720,031
date : 2017-12-31
인지디스플레 037330 유동자산 50,498,646,154
인지디스플레 037330 현금및현금성자산 2,505,402,742
