date : 2015-12-31
알파칩스 117670 유동자산 40,757,108,401
알파칩스 117670 현금및현금성자산 20,223,385,185
알파칩스 117670 기타유동금융자산 131,665,726
알파칩스 117670 재고자산 361,400,557
알파칩스 117670 비유동자산 25,942,398,778
알파칩스 117670 기타비유동금융자산 2,509,818,700
알파칩스 117670 유형자산 9,140,822,931
알파칩스 117670 무형자산 13,088,979,014
알파칩스 117670 이연법인세자산 785,461,444
알파칩스 117670 자산총계 66,699,507,179
알파칩스 117670 유동부채 32,552,553,948
알파칩스 117670 사채 12,672,510,069
알파칩스 117670 당기법인세부채 83,411,432
알파칩스 117670 기타유동금융부채 1,247,180,500
알파칩스 117670 비유동부채 410,069,295
알파칩스 117670 이연법인세부채 0
알파칩스 117670 기타비유동금융부채 235,485,600
알파칩스 117670 부채총계 32,962,623,243
알파칩스 117670 자본금 4,016,448,000
알파칩스 117670 자본잉여금 4,587,746,949
알파칩스 117670 자본조정 -360,786,195
알파칩스 117670 기타포괄손익누계액 -511,777,066
알파칩스 117670 자본총계 33,736,883,936
알파칩스 117670 자본과부채총계 66,699,507,179
date : 2016-03-31
알파칩스 117670 유동자산 41,947,144,230
알파칩스 117670 현금및현금성자산 22,673,081,282
알파칩스 117670 기타유동금융자산 116,899,972
알파칩스 117670 재고자산 510,475,544
알파칩스 117670 비유동자산 25,454,885,441
알파칩스 117670 기타비유동금융자산 2,461,508,710
알파칩스 117670 유형자산 8,983,277,195
알파칩스 117670 무형자산 12,892,060,127
알파칩스 117670 이연법인세자산 643,277,635
알파칩스 117670 자산총계 67,402,029,671
알파칩스 117670 유동부채 33,728,103,131
알파칩스 117670 사채 12,881,318,414
알파칩스 117670 당기법인세부채 0
알파칩스 117670 기타유동금융부채 522,693,088
알파칩스 117670 비유동부채 514,112,024
알파칩스 117670 이연법인세부채 0
알파칩스 117670 기타비유동금융부채 235,485,600
알파칩스 117670 부채총계 34,242,215,155
알파칩스 117670 자본금 4,016,448,000
알파칩스 117670 자본잉여금 4,587,746,949
알파칩스 117670 자본조정 -360,786,195
알파칩스 117670 기타포괄손익누계액 176,643,635
알파칩스 117670 자본총계 33,159,814,516
알파칩스 117670 자본과부채총계 67,402,029,671
date : 2016-06-30
알파칩스 117670 유동자산 43,868,641,330
알파칩스 117670 현금및현금성자산 18,313,131,886
알파칩스 117670 기타유동금융자산 3,133,091,068
알파칩스 117670 재고자산 283,152,924
알파칩스 117670 비유동자산 25,363,347,287
알파칩스 117670 기타비유동금융자산 2,536,585,382
알파칩스 117670 유형자산 8,904,944,639
알파칩스 117670 무형자산 12,626,590,673
알파칩스 117670 이연법인세자산 834,660,646
알파칩스 117670 자산총계 69,231,988,617
알파칩스 117670 유동부채 53,676,535,311
알파칩스 117670 사채 13,096,897,588
알파칩스 117670 당기법인세부채 0
알파칩스 117670 기타유동금융부채 800,082,929
알파칩스 117670 비유동부채 530,468,537
알파칩스 117670 이연법인세부채 0
알파칩스 117670 기타비유동금융부채 82,799,200
알파칩스 117670 부채총계 54,207,003,848
알파칩스 117670 자본금 4,016,448,000
알파칩스 117670 자본잉여금 4,587,746,949
알파칩스 117670 자본조정 -360,786,195
알파칩스 117670 기타포괄손익누계액 -690,437,280
알파칩스 117670 자본총계 15,024,984,769
알파칩스 117670 자본과부채총계 69,231,988,617
date : 2016-09-30
알파홀딩스 117670 유동자산 31,778,443,458
알파홀딩스 117670 현금및현금성자산 3,747,820,474
알파홀딩스 117670 매출채권 및
알파홀딩스 117670 기타유동금융자산 134,370,121
알파홀딩스 117670 재고자산 420,356,440
알파홀딩스 117670 비유동자산 32,801,535,524
알파홀딩스 117670 기타비유동금융자산 2,532,358,709
알파홀딩스 117670 유형자산 8,751,034,176
알파홀딩스 117670 무형자산 12,372,402,109
알파홀딩스 117670 이연법인세자산 784,269,303
알파홀딩스 117670 자산총계 64,579,978,982
알파홀딩스 117670 유동부채 16,493,436,301
알파홀딩스 117670 사채 0
알파홀딩스 117670 당기법인세부채 0
알파홀딩스 117670 기타유동금융부채 849,852,247
알파홀딩스 117670 비유동부채 816,563,978
알파홀딩스 117670 이연법인세부채 0
알파홀딩스 117670 기타비유동금융부채 235,109,600
알파홀딩스 117670 부채총계 17,310,000,279
알파홀딩스 117670 자본금 5,836,574,500
알파홀딩스 117670 자본잉여금 40,122,795,440
알파홀딩스 117670 자본조정 -3,156,653,245
알파홀딩스 117670 기타포괄손익누계액 -568,850,831
알파홀딩스 117670 자본총계 47,269,978,703
알파홀딩스 117670 자본과부채총계 64,579,978,982
date : 2016-12-31
알파홀딩스 117670 유동자산 24,119,133,326
알파홀딩스 117670 현금및현금성자산 11,595,741,092
알파홀딩스 117670 기타유동금융자산 193,120,806
알파홀딩스 117670 재고자산 33,864,028
알파홀딩스 117670 비유동자산 49,767,583,357
알파홀딩스 117670 유형자산 19,445,048,230
알파홀딩스 117670 무형자산 1,042,314,292
알파홀딩스 117670 이연법인세자산 0
알파홀딩스 117670 자산총계 73,886,716,683
알파홀딩스 117670 유동부채 27,865,415,101
알파홀딩스 117670 사채 12,709,352,506
알파홀딩스 117670 당기법인세부채 0
알파홀딩스 117670 기타유동금융부채 201,142,247
알파홀딩스 117670 비유동부채 915,018,357
알파홀딩스 117670 이연법인세부채 544,097,010
알파홀딩스 117670 부채총계 28,780,433,458
알파홀딩스 117670 자본금 6,036,904,500
알파홀딩스 117670 자본잉여금 53,647,694,381
알파홀딩스 117670 기타포괄손익누계액 8,514,901,793
알파홀딩스 117670 이익잉여금(결손금) -17,059,625,444
알파홀딩스 117670 자본총계 45,106,283,225
알파홀딩스 117670 자본과부채총계 73,886,716,683
date : 2017-03-31
알파홀딩스 117670 유동자산 22,831,753,046
알파홀딩스 117670 현금및현금성자산 7,405,913,039
알파홀딩스 117670 기타유동금융자산 769,602,761
알파홀딩스 117670 재고자산 258,381,428
알파홀딩스 117670 비유동자산 51,253,775,792
알파홀딩스 117670 유형자산 19,316,661,792
알파홀딩스 117670 무형자산 1,031,184,444
알파홀딩스 117670 자산총계 74,085,528,838
알파홀딩스 117670 유동부채 30,516,058,580
알파홀딩스 117670 사채 12,732,603,296
알파홀딩스 117670 기타유동금융부채 419,806,169
알파홀딩스 117670 비유동부채 688,213,547
알파홀딩스 117670 이연법인세부채 210,860,910
알파홀딩스 117670 부채총계 31,204,272,127
알파홀딩스 117670 자본금 6,036,904,500
알파홀딩스 117670 자본잉여금 29,647,694,381
알파홀딩스 117670 기타포괄손익누계액 8,514,901,793
알파홀딩스 117670 이익잉여금(결손금) 5,302,364,932
알파홀딩스 117670 자본총계 42,881,256,711
알파홀딩스 117670 자본과부채총계 74,085,528,838
date : 2017-06-30
알파홀딩스 117670 유동자산 15,647,302,236
알파홀딩스 117670 현금및현금성자산 858,013,612
알파홀딩스 117670 기타유동금융자산 1,080,922,698
알파홀딩스 117670 재고자산 303,177,697
알파홀딩스 117670 비유동자산 50,823,078,390
알파홀딩스 117670 유형자산 19,177,520,887
알파홀딩스 117670 무형자산 1,015,054,596
알파홀딩스 117670 자산총계 66,470,380,626
알파홀딩스 117670 유동부채 22,287,087,175
알파홀딩스 117670 사채 10,501,394,909
알파홀딩스 117670 기타유동금융부채 262,151,527
알파홀딩스 117670 비유동부채 714,975,791
알파홀딩스 117670 이연법인세부채 139,116,753
알파홀딩스 117670 부채총계 23,002,062,966
알파홀딩스 117670 자본금 6,036,904,500
알파홀딩스 117670 자본잉여금 29,647,694,381
알파홀딩스 117670 기타포괄손익누계액 8,514,901,793
알파홀딩스 117670 이익잉여금(결손금) 5,889,425,881
알파홀딩스 117670 자본총계 43,468,317,660
알파홀딩스 117670 자본과부채총계 66,470,380,626
date : 2017-09-30
알파홀딩스 117670 유동자산 15,213,951,535
알파홀딩스 117670 현금및현금성자산 1,502,454,227
알파홀딩스 117670 기타유동금융자산 197,247,783
알파홀딩스 117670 재고자산 190,955,176
알파홀딩스 117670 비유동자산 49,912,098,772
알파홀딩스 117670 유형자산 19,058,519,118
알파홀딩스 117670 무형자산 1,207,224,748
알파홀딩스 117670 자산총계 65,126,050,307
알파홀딩스 117670 유동부채 22,338,302,965
알파홀딩스 117670 사채 9,537,297,601
알파홀딩스 117670 기타유동금융부채 548,508,660
알파홀딩스 117670 비유동부채 905,539,972
알파홀딩스 117670 이연법인세부채 139,116,753
알파홀딩스 117670 부채총계 23,243,842,937
알파홀딩스 117670 자본금 6,036,904,500
알파홀딩스 117670 자본잉여금 29,647,694,381
알파홀딩스 117670 기타포괄손익누계액 8,514,901,793
알파홀딩스 117670 이익잉여금(결손금) 4,303,315,591
알파홀딩스 117670 자본총계 41,882,207,370
알파홀딩스 117670 자본과부채총계 65,126,050,307
date : 2017-12-31
알파홀딩스 117670 유동자산 22,279,683,871
알파홀딩스 117670 현금및현금성자산 4,008,719,319
알파홀딩스 117670 기타유동금융자산 259,810,740
알파홀딩스 117670 재고자산 218,351,362
알파홀딩스 117670 비유동자산 45,129,804,130
알파홀딩스 117670 유형자산 18,936,684,536
알파홀딩스 117670 무형자산 1,053,517,300
알파홀딩스 117670 이연법인세자산 642,961,378
알파홀딩스 117670 자산총계 67,409,488,001
알파홀딩스 117670 유동부채 19,759,534,129
