date : 2017-09-30
모트렉스 118990 유동자산 140,192,496,352
모트렉스 118990 현금및현금성자산 1,566,390,064
모트렉스 118990 매출채권 및
모트렉스 118990 기타유동금융자산 61,662,965,413
모트렉스 118990 재고자산 27,398,073,767
모트렉스 118990 기타유동자산 660,405,957
모트렉스 118990 비유동자산 46,966,588,695
모트렉스 118990 기타비유동금융자산 2,621,895,820
모트렉스 118990 유형자산 16,878,660,061
모트렉스 118990 무형자산 18,736,145,812
모트렉스 118990 이연법인세자산 3,635,134,747
모트렉스 118990 자산총계 187,159,085,047
모트렉스 118990 유동부채 47,744,132,952
모트렉스 118990 단기차입금 17,302,156,800
모트렉스 118990 유동성장기차입금 762,760,000
모트렉스 118990 기타유동금융부채 225,206,252
모트렉스 118990 기타유동부채 317,469,427
모트렉스 118990 당기법인세부채 1,647,750,232
모트렉스 118990 비유동부채 7,008,316,859
모트렉스 118990 장기차입금 1,659,960,000
모트렉스 118990 이연법인세부채 1,073,469,600
모트렉스 118990 기타비유동금융부채 100,000,000
모트렉스 118990 부채총계 54,752,449,811
모트렉스 118990 자본금 2,668,054,500
모트렉스 118990 자본잉여금 57,184,023,077
모트렉스 118990 기타포괄손익누계액 -178,179,806
모트렉스 118990 자본총계 132,406,635,236
모트렉스 118990 자본과부채총계 187,159,085,047
date : 2017-12-31
모트렉스 118990 유동자산 123,017,235,084
모트렉스 118990 현금및현금성자산 3,781,657,529
모트렉스 118990 매출채권 및
모트렉스 118990 기타유동금융자산 25,297,850,000
모트렉스 118990 재고자산 25,980,356,256
모트렉스 118990 기타유동자산 384,623,564
모트렉스 118990 비유동자산 59,543,867,471
모트렉스 118990 기타비유동금융자산 8,230,626,526
모트렉스 118990 유형자산 17,294,059,171
모트렉스 118990 무형자산 21,173,494,129
모트렉스 118990 이연법인세자산 3,283,290,622
모트렉스 118990 자산총계 182,561,102,555
모트렉스 118990 유동부채 43,413,631,954
모트렉스 118990 단기차입금 9,921,800,000
모트렉스 118990 유동성장기차입금 762,760,000
모트렉스 118990 기타유동금융부채 490,300,404
모트렉스 118990 기타유동부채 650,706,760
모트렉스 118990 당기법인세부채 1,364,971,738
모트렉스 118990 비유동부채 4,845,267,092
모트렉스 118990 장기차입금 1,475,520,000
모트렉스 118990 기타비유동금융부채 100,000,000
모트렉스 118990 부채총계 48,258,899,046
모트렉스 118990 자본금 2,706,054,500
모트렉스 118990 자본잉여금 59,304,048,757
모트렉스 118990 자본조정 -6,435,994,860
모트렉스 118990 기타포괄손익누계액 -179,190,087
모트렉스 118990 자본총계 134,302,203,509
모트렉스 118990 자본과부채총계 182,561,102,555
date : 2018-03-31
모트렉스 118990 유동자산 115,643,826,359
모트렉스 118990 현금및현금성자산 517,241,169
모트렉스 118990 매출채권 및
모트렉스 118990 기타유동금융자산 25,372,484,500
모트렉스 118990 재고자산 24,162,548,179
모트렉스 118990 기타유동자산 1,870,525,581
모트렉스 118990 비유동자산 62,314,083,618
모트렉스 118990 기타비유동금융자산 8,442,927,032
모트렉스 118990 유형자산 17,845,413,601
모트렉스 118990 무형자산 23,671,461,244
모트렉스 118990 이연법인세자산 2,656,604,850
모트렉스 118990 자산총계 177,957,909,977
모트렉스 118990 유동부채 37,345,777,445
모트렉스 118990 단기차입금 8,441,145,683
모트렉스 118990 유동성장기차입금 712,760,000
모트렉스 118990 기타유동금융부채 390,300,404
모트렉스 118990 기타유동부채 4,493,986,648
모트렉스 118990 당기법인세부채 783,999,904
모트렉스 118990 비유동부채 3,749,813,500
모트렉스 118990 장기차입금 1,316,080,000
모트렉스 118990 기타비유동금융부채 37,485,000
모트렉스 118990 부채총계 41,095,590,945
모트렉스 118990 자본금 2,725,054,500
모트렉스 118990 자본잉여금 60,430,375,994
모트렉스 118990 자본조정 -7,504,399,540
모트렉스 118990 기타포괄손익누계액 -182,785,990
모트렉스 118990 자본총계 136,862,319,032
모트렉스 118990 자본과부채총계 177,957,909,977
date : 2018-06-30
모트렉스 118990 유동자산 105,827,770,850
모트렉스 118990 현금및현금성자산 3,841,233,508
모트렉스 118990 매출채권 및
모트렉스 118990 기타유동금융자산 9,942,785,600
모트렉스 118990 재고자산 24,695,231,288
모트렉스 118990 기타유동자산 2,227,823,615
모트렉스 118990 비유동자산 71,657,253,665
모트렉스 118990 기타비유동금융자산 8,351,390,301
모트렉스 118990 유형자산 22,752,507,741
모트렉스 118990 무형자산 25,864,329,334
모트렉스 118990 이연법인세자산 4,806,519,952
모트렉스 118990 자산총계 177,485,024,515
모트렉스 118990 유동부채 36,063,060,438
모트렉스 118990 단기차입금 9,098,300,000
모트렉스 118990 유동성장기차입금 737,760,000
모트렉스 118990 기타유동금융부채 390,300,404
모트렉스 118990 기타유동부채 1,318,530,026
모트렉스 118990 당기법인세부채 470,405,649
모트렉스 118990 비유동부채 6,019,102,442
모트렉스 118990 장기차입금 3,131,640,000
모트렉스 118990 기타비유동금융부채 108,485,000
모트렉스 118990 부채총계 42,082,162,880
모트렉스 118990 자본금 2,725,054,500
모트렉스 118990 자본잉여금 60,430,375,994
모트렉스 118990 자본조정 -12,886,598,420
모트렉스 118990 기타포괄손익누계액 -190,114,522
모트렉스 118990 자본총계 135,402,861,635
모트렉스 118990 자본과부채총계 177,485,024,515
date : 2018-09-30
모트렉스 118990 유동자산 88,836,562,391
모트렉스 118990 현금및현금성자산 2,848,957,844
모트렉스 118990 매출채권 및
모트렉스 118990 기타유동금융자산 10,799,473,600
모트렉스 118990 재고자산 29,028,685,702
모트렉스 118990 기타유동자산 1,726,655,106
모트렉스 118990 비유동자산 75,612,310,981
모트렉스 118990 기타비유동금융자산 8,465,508,307
모트렉스 118990 유형자산 25,034,398,548
모트렉스 118990 무형자산 27,418,856,199
모트렉스 118990 이연법인세자산 4,769,430,361
모트렉스 118990 자산총계 164,448,873,372
모트렉스 118990 유동부채 27,981,104,867
모트렉스 118990 단기차입금 7,938,400,000
모트렉스 118990 유동성장기차입금 562,760,000
모트렉스 118990 기타유동금융부채 390,300,404
모트렉스 118990 기타유동부채 1,383,590,947
모트렉스 118990 당기법인세부채 292,886,570
모트렉스 118990 비유동부채 5,270,459,590
모트렉스 118990 장기차입금 2,422,200,000
모트렉스 118990 기타비유동금융부채 90,500,000
모트렉스 118990 부채총계 33,251,564,457
모트렉스 118990 자본금 2,725,054,500
모트렉스 118990 자본잉여금 60,430,375,994
모트렉스 118990 기타포괄손익누계액 -225,155,063
모트렉스 118990 자본총계 131,197,308,915
모트렉스 118990 자본과부채총계 164,448,873,372
date : 2018-12-31
모트렉스 118990 유동자산 80,665,202,016
모트렉스 118990 현금및현금성자산 903,033,617
모트렉스 118990 매출채권 및
모트렉스 118990 기타유동금융자산 6,301,698,300
모트렉스 118990 재고자산 28,212,109,581
모트렉스 118990 기타유동자산 2,908,380,680
모트렉스 118990 비유동자산 132,432,636,466
모트렉스 118990 기타비유동금융자산 7,218,185,267
모트렉스 118990 유형자산 29,369,263,732
모트렉스 118990 무형자산 30,048,059,637
모트렉스 118990 이연법인세자산 5,062,229,260
모트렉스 118990 자산총계 213,097,838,482
모트렉스 118990 유동부채 59,901,647,907
모트렉스 118990 단기차입금 32,451,100,000
모트렉스 118990 기타유동금융부채 715,261,182
모트렉스 118990 기타유동부채 1,774,555,727
모트렉스 118990 당기법인세부채 1,364,971,738
모트렉스 118990 비유동부채 23,021,861,578
모트렉스 118990 장기차입금 3,500,260,000
모트렉스 118990 기타비유동금융부채 90,500,000
모트렉스 118990 부채총계 82,923,509,485
모트렉스 118990 자본금 2,725,054,500
모트렉스 118990 자본잉여금 60,430,375,994
모트렉스 118990 자본조정 -12,886,598,420
모트렉스 118990 기타포괄손익누계액 -179,190,087
모트렉스 118990 자본총계 130,174,328,997
모트렉스 118990 자본과부채총계 213,097,838,482
date : 2019-03-31
모트렉스 118990 유동자산 75,251,278,072
모트렉스 118990 현금및현금성자산 3,029,541,194
모트렉스 118990 매출채권 및
모트렉스 118990 기타유동금융자산 6,487,560,000
모트렉스 118990 재고자산 23,089,258,915
모트렉스 118990 기타유동자산 3,237,693,564
모트렉스 118990 비유동자산 141,171,030,448
모트렉스 118990 기타비유동금융자산 6,932,699,426
모트렉스 118990 유형자산 37,566,749,822
모트렉스 118990 무형자산 31,286,494,878
모트렉스 118990 이연법인세자산 5,062,229,260
모트렉스 118990 자산총계 216,422,308,520
모트렉스 118990 유동부채 60,853,615,336
모트렉스 118990 단기차입금 38,121,430,768
모트렉스 118990 기타유동금융부채 814,611,182
모트렉스 118990 기타유동부채 2,620,397,855
모트렉스 118990 비유동부채 31,352,582,406
모트렉스 118990 장기차입금 4,390,820,000
모트렉스 118990 기타비유동금융부채 90,500,000
모트렉스 118990 비유동리스부채 7,503,101,848
모트렉스 118990 부채총계 92,206,197,742
모트렉스 118990 자본금 2,725,054,500
모트렉스 118990 자본잉여금 60,430,375,994
모트렉스 118990 이익잉여금(결손금) 73,947,278,704
모트렉스 118990 자본총계 124,216,110,778
모트렉스 118990 자본과부채총계 216,422,308,520
