date : 2015-12-31
특수건설 026150 유동자산 78,260,432,350
특수건설 026150 현금및현금성자산 9,635,947,480
특수건설 026150 재고자산 4,876,482,563
특수건설 026150 매출채권 및
특수건설 026150 매출채권 16,459,082,357
특수건설 026150 기타유동자산 1,257,195,986
특수건설 026150 비유동자산 47,103,853,632
특수건설 026150 장기금융상품 963,228,143
특수건설 026150 유형자산 24,380,545,998
특수건설 026150 무형자산 255,070,000
특수건설 026150 이연법인세자산 1,030,146,551
특수건설 026150 자산총계 125,364,285,982
특수건설 026150 유동부채 48,659,484,663
특수건설 026150 단기차입금 13,393,163,896
특수건설 026150 단기매입채무 24,600,438,495
특수건설 026150 기타유동부채 3,574,026,034
특수건설 026150 당기법인세부채 305,724,798
특수건설 026150 비유동부채 5,084,485,049
특수건설 026150 장기차입금 4,400,000,000
특수건설 026150 부채총계 53,743,969,712
특수건설 026150 자본금 4,997,407,000
특수건설 026150 자본잉여금 30,702,698,790
특수건설 026150 기타포괄손익누계액 -1,012,134,516
특수건설 026150 이익잉여금(결손금) 36,932,344,996
특수건설 026150 자본총계 71,620,316,270
특수건설 026150 자본과부채총계 125,364,285,982
date : 2016-03-31
특수건설 026150 유동자산 79,116,756,893
특수건설 026150 현금및현금성자산 10,573,400,528
특수건설 026150 재고자산 6,909,902,882
특수건설 026150 매출채권 및
특수건설 026150 매출채권 13,458,647,288
특수건설 026150 기타유동자산 1,457,619,946
특수건설 026150 비유동자산 46,405,468,630
특수건설 026150 장기금융상품 816,500,000
특수건설 026150 유형자산 23,719,165,202
특수건설 026150 무형자산 325,070,000
특수건설 026150 이연법인세자산 1,035,979,781
특수건설 026150 자산총계 125,522,225,523
특수건설 026150 유동부채 48,006,340,611
특수건설 026150 단기차입금 14,609,300,091
특수건설 026150 단기매입채무 23,341,788,640
특수건설 026150 기타유동부채 1,360,657,889
특수건설 026150 당기법인세부채 28,118,868
특수건설 026150 비유동부채 5,171,670,494
특수건설 026150 장기차입금 0
특수건설 026150 부채총계 53,178,011,105
특수건설 026150 자본금 4,997,407,000
특수건설 026150 자본잉여금 30,702,698,790
특수건설 026150 기타포괄손익누계액 -1,072,111,088
특수건설 026150 이익잉여금(결손금) 37,716,219,716
특수건설 026150 자본총계 72,344,214,418
특수건설 026150 자본과부채총계 125,522,225,523
date : 2016-06-30
특수건설 026150 유동자산 82,250,094,427
특수건설 026150 현금및현금성자산 18,342,383,737
특수건설 026150 재고자산 5,170,788,725
특수건설 026150 매출채권 및
특수건설 026150 유동자산 1,171,448,425
특수건설 026150 비유동자산 45,609,857,670
특수건설 026150 장기금융상품 805,500,000
특수건설 026150 유형자산 23,254,568,786
특수건설 026150 무형자산 320,403,333
특수건설 026150 이연법인세자산 1,305,129,099
특수건설 026150 자산총계 127,859,952,097
특수건설 026150 유동부채 47,572,279,499
특수건설 026150 단기차입금 15,013,180,300
특수건설 026150 단기매입채무 22,588,898,415
특수건설 026150 기타유동금융부채 351,190,439
특수건설 026150 당기법인세부채 0
특수건설 026150 비유동부채 9,475,285,517
특수건설 026150 장기차입금 4,000,000,000
특수건설 026150 기타비유동금융부채 102,907,338
특수건설 026150 부채총계 57,047,565,016
특수건설 026150 자본금 4,997,407,000
특수건설 026150 자본잉여금 30,702,698,790
특수건설 026150 기타포괄손익누계액 -620,230,671
특수건설 026150 이익잉여금(결손금) 35,732,511,962
특수건설 026150 자본총계 70,812,387,081
특수건설 026150 자본과부채총계 127,859,952,097
date : 2016-09-30
특수건설 026150 유동자산 74,544,457,834
특수건설 026150 현금및현금성자산 11,075,037,929
특수건설 026150 재고자산 4,528,008,498
특수건설 026150 매출채권 및
특수건설 026150 매출채권 13,285,587,582
특수건설 026150 기타유동자산 768,257,873
특수건설 026150 비유동자산 45,178,152,313
특수건설 026150 장기금융상품 909,000,000
특수건설 026150 유형자산 22,506,439,665
특수건설 026150 무형자산 220,403,333
특수건설 026150 이연법인세자산 1,305,129,099
특수건설 026150 자산총계 119,722,610,147
특수건설 026150 유동부채 40,797,512,956
특수건설 026150 단기차입금 12,590,872,558
특수건설 026150 단기매입채무 18,219,745,459
특수건설 026150 기타유동부채 1,228,664,098
특수건설 026150 당기법인세부채 305,724,798
특수건설 026150 비유동부채 9,853,443,824
특수건설 026150 장기차입금 4,000,000,000
특수건설 026150 부채총계 50,650,956,780
특수건설 026150 자본금 4,997,407,000
특수건설 026150 자본잉여금 30,702,698,790
특수건설 026150 기타포괄손익누계액 -1,140,702,486
특수건설 026150 이익잉여금(결손금) 34,512,250,063
특수건설 026150 자본총계 69,071,653,367
특수건설 026150 자본과부채총계 119,722,610,147
date : 2016-12-31
특수건설 026150 유동자산 82,232,129,082
특수건설 026150 현금및현금성자산 8,853,097,101
특수건설 026150 재고자산 4,676,186,941
특수건설 026150 매출채권 및
특수건설 026150 매출채권 16,484,982,641
특수건설 026150 기타유동자산 858,339,724
특수건설 026150 비유동자산 35,735,892,152
특수건설 026150 장기금융상품 255,000,000
특수건설 026150 유형자산 11,800,521,603
특수건설 026150 무형자산 225,333,333
특수건설 026150 이연법인세자산 3,305,833,058
특수건설 026150 자산총계 117,968,021,234
특수건설 026150 유동부채 43,521,310,741
특수건설 026150 단기차입금 14,050,407,097
특수건설 026150 단기매입채무 12,497,590,657
특수건설 026150 기타유동부채 3,990,208,294
특수건설 026150 당기법인세부채 305,724,798
특수건설 026150 비유동부채 10,444,622,606
특수건설 026150 장기차입금 4,000,000,000
특수건설 026150 부채총계 53,965,933,347
특수건설 026150 자본금 4,997,407,000
특수건설 026150 자본잉여금 30,702,698,790
특수건설 026150 기타포괄손익누계액 -889,115,313
특수건설 026150 이익잉여금(결손금) 29,191,097,410
특수건설 026150 자본총계 64,002,087,887
특수건설 026150 자본과부채총계 117,968,021,234
date : 2017-03-31
특수건설 026150 유동자산 83,935,658,329
특수건설 026150 현금및현금성자산 17,208,294,886
특수건설 026150 재고자산 5,081,220,405
특수건설 026150 매출채권 및
특수건설 026150 매출채권 9,292,863,172
특수건설 026150 기타유동자산 1,480,864,131
특수건설 026150 비유동자산 35,266,908,941
특수건설 026150 장기금융상품 544,000,000
특수건설 026150 유형자산 12,141,377,263
특수건설 026150 무형자산 403,293,333
