date : 2015-12-31
종근당 185750 유동자산 288,365,356,022
종근당 185750 현금및현금성자산 12,852,981,893
종근당 185750 매출채권 165,749,369,771
종근당 185750 재고자산 89,982,748,958
종근당 185750 비유동자산 287,921,348,405
종근당 185750 장기금융상품 2,351,266,600
종근당 185750 유형자산 228,026,509,426
종근당 185750 무형자산 15,843,701,548
종근당 185750 자산총계 576,286,704,427
종근당 185750 유동부채 151,442,792,128
종근당 185750 당기법인세부채 7,360,549,621
종근당 185750 비유동부채 110,282,845,154
종근당 185750 이연법인세부채 2,967,690,834
종근당 185750 부채총계 261,725,637,282
종근당 185750 자본금 23,522,625,000
종근당 185750 자본총계 314,561,067,145
종근당 185750 자본과부채총계 576,286,704,427
date : 2016-03-31
종근당 185750 유동자산 308,472,042,342
종근당 185750 현금및현금성자산 10,658,568,575
종근당 185750 매출채권 168,865,163,853
종근당 185750 재고자산 103,636,139,600
종근당 185750 비유동자산 289,093,067,908
종근당 185750 장기금융상품 2,638,187,500
종근당 185750 유형자산 230,402,463,092
종근당 185750 무형자산 15,711,108,927
종근당 185750 자산총계 597,565,110,250
종근당 185750 유동부채 174,488,489,310
종근당 185750 당기법인세부채 7,972,581,058
종근당 185750 비유동부채 108,180,810,318
종근당 185750 이연법인세부채 1,702,829,670
종근당 185750 부채총계 282,669,299,628
종근당 185750 자본금 23,522,625,000
종근당 185750 자본총계 314,895,810,622
종근당 185750 자본과부채총계 597,565,110,250
date : 2016-06-30
종근당 185750 유동자산 320,001,304,386
종근당 185750 현금및현금성자산 12,663,519,007
종근당 185750 매출채권 180,132,566,731
종근당 185750 재고자산 105,258,713,738
종근당 185750 비유동자산 296,599,317,339
종근당 185750 장기금융상품 2,925,108,400
종근당 185750 유형자산 235,617,519,260
종근당 185750 무형자산 16,463,230,101
종근당 185750 자산총계 616,600,621,725
종근당 185750 유동부채 185,550,879,384
종근당 185750 당기법인세부채 7,142,450,248
종근당 185750 비유동부채 109,637,447,129
종근당 185750 이연법인세부채 898,217,929
종근당 185750 부채총계 295,188,326,513
종근당 185750 자본금 23,522,625,000
종근당 185750 자본총계 321,412,295,212
종근당 185750 자본과부채총계 616,600,621,725
date : 2016-09-30
종근당 185750 유동자산 320,375,409,326
종근당 185750 현금및현금성자산 12,668,354,035
종근당 185750 매출채권 184,838,644,938
종근당 185750 재고자산 103,012,502,839
종근당 185750 비유동자산 306,586,183,388
종근당 185750 장기금융상품 3,212,029,300
종근당 185750 유형자산 247,310,877,643
종근당 185750 무형자산 16,707,438,479
종근당 185750 이연법인세자산 381,531,896
종근당 185750 자산총계 626,961,592,714
종근당 185750 유동부채 179,735,757,064
종근당 185750 당기법인세부채 8,431,396,097
종근당 185750 비유동부채 111,984,485,216
종근당 185750 이연법인세부채 2,967,690,834
종근당 185750 부채총계 291,720,242,280
종근당 185750 자본금 23,522,625,000
종근당 185750 자본총계 335,241,350,434
종근당 185750 자본과부채총계 626,961,592,714
date : 2016-12-31
종근당 185750 유동자산 338,757,339,590
종근당 185750 현금및현금성자산 21,720,834,233
종근당 185750 매출채권 196,506,184,730
종근당 185750 재고자산 98,260,524,744
종근당 185750 비유동자산 302,941,530,855
종근당 185750 장기금융상품 3,498,947,050
종근당 185750 유형자산 244,675,534,546
종근당 185750 무형자산 14,858,320,911
종근당 185750 자산총계 641,698,870,445
종근당 185750 유동부채 211,442,258,080
종근당 185750 당기법인세부채 13,865,586,482
종근당 185750 비유동부채 76,006,230,924
종근당 185750 이연법인세부채 996,763,453
종근당 185750 부채총계 287,448,489,004
종근당 185750 자본금 23,522,625,000
종근당 185750 자본총계 354,250,381,441
종근당 185750 자본과부채총계 641,698,870,445
date : 2017-03-31
종근당 185750 유동자산 356,674,563,388
종근당 185750 현금및현금성자산 42,815,437,147
종근당 185750 매출채권 175,255,285,916
종근당 185750 재고자산 116,474,861,130
종근당 185750 비유동자산 301,991,766,624
종근당 185750 장기금융상품 3,785,364,800
종근당 185750 유형자산 242,460,642,529
종근당 185750 무형자산 14,516,167,324
종근당 185750 자산총계 658,666,330,012
종근당 185750 유동부채 224,587,743,505
종근당 185750 당기법인세부채 14,136,758,018
종근당 185750 비유동부채 74,650,800,623
종근당 185750 이연법인세부채 1,201,864,226
종근당 185750 부채총계 299,238,544,128
종근당 185750 자본금 23,522,625,000
종근당 185750 자본총계 359,427,785,884
종근당 185750 자본과부채총계 658,666,330,012
date : 2017-06-30
종근당 185750 유동자산 340,052,794,055
종근당 185750 현금및현금성자산 32,499,207,886
종근당 185750 매출채권 174,080,101,185
종근당 185750 재고자산 116,189,867,224
종근당 185750 비유동자산 301,944,362,297
종근당 185750 장기금융상품 4,072,282,550
종근당 185750 유형자산 240,958,516,017
종근당 185750 무형자산 14,361,958,843
종근당 185750 자산총계 641,997,156,352
종근당 185750 유동부채 204,778,726,906
종근당 185750 당기법인세부채 12,119,746,066
종근당 185750 비유동부채 67,122,436,169
종근당 185750 이연법인세부채 646,137,934
종근당 185750 부채총계 271,901,163,075
종근당 185750 자본금 23,522,625,000
종근당 185750 자본총계 370,095,993,277
종근당 185750 자본과부채총계 641,997,156,352
date : 2017-09-30
종근당 185750 유동자산 364,283,566,450
종근당 185750 현금및현금성자산 59,129,941,640
종근당 185750 매출채권 168,612,873,053
종근당 185750 재고자산 117,940,304,371
종근당 185750 비유동자산 301,576,923,898
종근당 185750 장기금융상품 4,359,200,300
종근당 185750 유형자산 238,364,137,326
종근당 185750 무형자산 14,506,268,569
종근당 185750 이연법인세자산 490,466,090
종근당 185750 자산총계 665,860,490,348
종근당 185750 유동부채 211,765,938,348
종근당 185750 당기법인세부채 16,129,287,198
종근당 185750 비유동부채 67,254,370,462
종근당 185750 이연법인세부채 996,763,453
종근당 185750 부채총계 279,020,308,810
종근당 185750 자본금 23,522,625,000
종근당 185750 자본총계 386,840,181,538
종근당 185750 자본과부채총계 665,860,490,348
date : 2017-12-31
종근당 185750 유동자산 365,751,980,438
종근당 185750 현금및현금성자산 45,397,762,227
종근당 185750 매출채권 192,430,634,850
종근당 185750 재고자산 104,338,653,646
종근당 185750 비유동자산 299,029,425,075
종근당 185750 장기금융상품 4,646,113,325
종근당 185750 유형자산 237,157,647,172
종근당 185750 무형자산 14,333,843,399
종근당 185750 자산총계 664,781,405,513
종근당 185750 유동부채 223,223,118,846
종근당 185750 당기법인세부채 15,286,691,969
종근당 185750 비유동부채 40,002,454,385
종근당 185750 이연법인세부채 2,277,026,503
종근당 185750 부채총계 263,225,573,231
종근당 185750 자본금 23,522,625,000
종근당 185750 자본총계 401,555,832,282
종근당 185750 자본과부채총계 664,781,405,513
date : 2018-03-31
종근당 185750 유동자산 363,217,486,693
종근당 185750 현금및현금성자산 44,824,363,883
종근당 185750 매출채권 180,138,446,073
종근당 185750 재고자산 114,010,860,484
종근당 185750 비유동자산 299,630,109,846
종근당 185750 장기금융상품 4,933,026,350
종근당 185750 유형자산 237,790,669,649
종근당 185750 무형자산 14,057,705,650
종근당 185750 자산총계 662,847,596,539
종근당 185750 유동부채 237,643,890,430
종근당 185750 당기법인세부채 19,187,855,418
종근당 185750 비유동부채 37,978,992,307
종근당 185750 이연법인세부채 2,324,153,530
종근당 185750 부채총계 275,622,882,737
종근당 185750 자본금 24,698,090,000
종근당 185750 자본총계 387,224,713,802
종근당 185750 자본과부채총계 662,847,596,539
date : 2018-06-30
종근당 185750 유동자산 368,926,288,528
종근당 185750 현금및현금성자산 13,226,410,754
종근당 185750 매출채권 191,605,334,648
종근당 185750 재고자산 137,597,366,705
종근당 185750 비유동자산 302,626,245,695
종근당 185750 장기금융상품 5,219,939,375
종근당 185750 유형자산 236,339,387,295
종근당 185750 무형자산 14,578,380,919
종근당 185750 자산총계 671,552,534,223
종근당 185750 유동부채 226,456,817,982
종근당 185750 당기법인세부채 11,729,993,590
종근당 185750 비유동부채 42,302,618,331
종근당 185750 이연법인세부채 2,123,641,284
종근당 185750 부채총계 268,759,436,313
종근당 185750 자본금 24,698,090,000
종근당 185750 자본총계 402,793,097,910
종근당 185750 자본과부채총계 671,552,534,223
date : 2018-09-30
종근당 185750 유동자산 369,117,340,074
종근당 185750 현금및현금성자산 24,387,630,816
종근당 185750 매출채권 191,367,355,646
종근당 185750 재고자산 130,342,723,085
종근당 185750 비유동자산 302,256,654,694
종근당 185750 장기금융상품 5,506,852,400
종근당 185750 유형자산 235,131,370,803
종근당 185750 무형자산 14,868,326,121
종근당 185750 자산총계 671,373,994,768
종근당 185750 유동부채 210,824,733,811
종근당 185750 당기법인세부채 14,049,413,727
종근당 185750 비유동부채 43,425,615,931
종근당 185750 이연법인세부채 2,000,855,912
종근당 185750 부채총계 254,250,349,742
종근당 185750 자본금 24,698,090,000
종근당 185750 자본총계 417,123,645,026
종근당 185750 자본과부채총계 671,373,994,768
date : 2018-12-31
종근당 185750 유동자산 389,970,109,029
종근당 185750 현금및현금성자산 45,855,378,182
종근당 185750 매출채권 190,991,288,816
종근당 185750 재고자산 127,590,720,855
종근당 185750 비유동자산 308,179,340,030
종근당 185750 장기금융상품 5,650,282,400
종근당 185750 유형자산 236,026,275,949
종근당 185750 무형자산 15,375,896,492
종근당 185750 자산총계 698,149,449,059
종근당 185750 유동부채 205,123,775,060
종근당 185750 당기법인세부채 16,054,418,804
종근당 185750 비유동부채 64,300,531,933
종근당 185750 이연법인세부채 710,944,352
종근당 185750 부채총계 269,424,306,993
종근당 185750 자본금 24,698,090,000
종근당 185750 자본총계 428,725,142,066
종근당 185750 자본과부채총계 698,149,449,059
date : 2019-03-31
종근당 185750 유동자산 401,462,739,323
종근당 185750 현금및현금성자산 60,052,571,456
종근당 185750 매출채권 172,733,813,717
종근당 185750 재고자산 145,944,717,994
종근당 185750 비유동자산 305,905,004,817
종근당 185750 장기금융상품 5,745,902,400
종근당 185750 유형자산 230,441,954,211
종근당 185750 무형자산 15,222,769,922
종근당 185750 사용권자산 644,547,508
종근당 185750 자산총계 707,367,744,140
종근당 185750 유동부채 199,753,276,828
종근당 185750 당기법인세부채 14,381,972,766
종근당 185750 비유동부채 76,824,365,804
종근당 185750 이연법인세부채 1,424,479,220
종근당 185750 부채총계 276,577,642,632
종근당 185750 자본금 25,925,725,000
종근당 185750 자본총계 430,790,101,508
종근당 185750 자본과부채총계 707,367,744,140
